num,store,address,review,score
13473,어촌계식당,제주특별자치도 제주시 구좌읍 해맞이해안로 1926-3,0,0
13474,바나바하도바베큐타운,제주특별자치도 제주시 구좌읍 해맞이해안로 1926-3,3,5
13475,비손식당,제주특별자치도 제주시 구좌읍 해맞이해안로 1926-3 1층,0,0
13476,탐나는문어 하도점,제주특별자치도 제주시 구좌읍 해맞이해안로 1852,3,4
13477,바람에 스치운다 레스토랑,제주특별자치도 제주시 구좌읍 문주란로 121-1 1층,21,5
13478,온평바다한그릇,제주특별자치도 서귀포시 성산읍 환해장성로 467,197,4.6
13479,좀녀와농부,제주특별자치도 서귀포시 성산읍 온평리 1286-4,21,4.7
13480,부양맛집,제주특별자치도 서귀포시 성산읍 환해장성로 389 1층,9,5
13481,용머리회수산물,제주특별자치도 서귀포시 성산읍 환해장성로 467,4,5
13482,꽃돈숯불구이,제주특별자치도 서귀포시 성산읍 환해장성로 469,1,5
13483,온평꽃돔숫불구이,제주특별자치도 서귀포시 성산읍 환해장성로 469 1층,3,4.3
13484,온평용머리수산,제주특별자치도 서귀포시 성산읍 환해장성로 467,1,5
13485,고선장횟집,제주특별자치도 서귀포시 성산읍 환해장성로 469,1,5
13486,퍼블릭467,제주특별자치도 서귀포시 성산읍 환해장성로 467,0,0
13487,온평한바다그릇,제주특별자치도 서귀포시 성산읍 환해장성로 467,0,0
13488,탐라국수,제주특별자치도 서귀포시 성산읍 환해장성로 469,0,0
13489,3대해녀의집,제주특별자치도 서귀포시 성산읍 환해장성로 583-5,34,2.6
13490,전복마시문어마시,제주특별자치도 서귀포시 성산읍 환해장성로 489,43,4.5
13491,로이앤메이,제주특별자치도 서귀포시 성산읍 온평상하로15번길 12-7,34,4.8
13492,분식후경,제주특별자치도 서귀포시 성산읍 온평포구로62번길 22-1,60,4.7
13493,똣똣,제주특별자치도 서귀포시 성산읍 환해장성로 559,31,4.5
13494,성산덕이네,제주특별자치도 서귀포시 성산읍 온평애향로 69-1 .,75,4.9
13495,출출 (휴업중),제주특별자치도 서귀포시 성산읍 온평상하로 98 1층,28,4.5
13496,제주길흑돼지참숯구이,제주특별자치도 서귀포시 성산읍 환해장성로 629,22,3.6
13497,피자아일랜드,제주특별자치도 서귀포시 성산읍 환해장성로 513,17,4.1
13498,안케머리식당,제주특별자치도 서귀포시 성산읍 환해장성로 492,6,5
13499,온평포구식당,제주특별자치도 서귀포시 성산읍 환해장성로 498,2,4.5
13500,용이짬뽕,제주특별자치도 서귀포시 성산읍 온평상하로 81,1,5
13501,난드르흑돼지,제주특별자치도 서귀포시 성산읍 환해장성로 517,1,3
13502,온평리어촌계 해녀의집,제주특별자치도 서귀포시 성산읍 환해장성로 492,0,0
13503,오월공방카페,제주특별자치도 서귀포시 성산읍 환해장성로 581,3,5
13504,봉봉카레,제주특별자치도 서귀포시 성산읍 온평상하로15번길 21-1,0,0
13505,청호식당,제주특별자치도 서귀포시 성산읍 온평관전로 94,131,4.5
13506,소라네집,제주특별자치도 서귀포시 성산읍 환해장성로 631,49,4.5
13507,은미네식당,제주특별자치도 서귀포시 성산읍 온평관전로 41,30,4.2
13508,정원가마솥곰탕,제주특별자치도 서귀포시 성산읍 일주동로 4402 나동 1층,5,4.2
13509,돈덕이네,제주특별자치도 서귀포시 성산읍 고성중앙로 41-8,45,4.8
13510,동서네해장국 본점,제주특별자치도 서귀포시 성산읍 고성동서로 11,15,4.8
13511,제주민족,제주특별자치도 서귀포시 성산읍 고성중앙로46번길 12,7,4.3
13512,빌라드라제주,제주특별자치도 서귀포시 성산읍 산성효자로 85 1층,1,5
13513,땅땅치킨 제주성산점,제주특별자치도 서귀포시 성산읍 고성중앙로46번길 1 1층,1,5
13514,혜미네식당,제주특별자치도 서귀포시 성산읍 서성일로 1224,0,0
13515,화락바베큐치킨 제주성산점(오픈예정),제주특별자치도 서귀포시 성산읍 고성동서로 2,0,0
13516,갈마못,제주특별자치도 서귀포시 성산읍 신풍리,0,0
13517,성산고성횟집,제주특별자치도 서귀포시 성산읍 산성효자로 40,37,4.7
13518,이스틀리하우스 (오억국수 & 스모크하우스),제주특별자치도 서귀포시 성산읍 산성효자로114번길 131-1 1층,1,5
13519,보울국수,제주특별자치도 서귀포시 성산읍 산성효자로114번길 131-1,0,0
13520,아지트호프,제주특별자치도 서귀포시 성산읍 산성효자로 41,0,0
13521,새벽숯불가든,제주특별자치도 서귀포시 성산읍 일주동로 4036,91,3.8
13522,시흥해녀의집,제주특별자치도 서귀포시 성산읍 시흥하동로 114,188,4.4
13523,올레길해녀의집,제주특별자치도 서귀포시 성산읍 해맞이해안로 2636,29,3.3
13524,성산 장인의집,제주특별자치도 서귀포시 성산읍 일주동로 3968 1층,124,4.7
13525,이서방흑돼지,제주특별자치도 서귀포시 성산읍 일주동로 3934-1 1층,5,4.2
13526,시흥삼림,제주특별자치도 서귀포시 성산읍 시흥하동로57번길 35,1,5
13527,제주오션파크,제주특별자치도 서귀포시 성산읍 시흥하동로 112,0,0
13528,꿀벌분식,제주특별자치도 서귀포시 성산읍 시흥하동로61번길 12,0,0
13529,돌담넘는고양이,제주특별자치도 제주시 구좌읍 해맞이해안로 2478,2,3
13530,흙소담,제주특별자치도 제주시 구좌읍 해맞이해안로 2484 1층,5,4.2
13531,철이수산,제주특별자치도 제주시 구좌읍 해맞이해안로 2428,1,5
13532,루마인레스토랑,제주특별자치도 제주시 구좌읍 해맞이해안로 2498,0,0
13533,해월정,제주특별자치도 제주시 구좌읍 해맞이해안로 2340,472,3.9
13534,구좌지앵,제주특별자치도 제주시 구좌읍 종달로1길 102 1층,55,4.2
13535,종달돈가,제주특별자치도 제주시 구좌읍 종달논길 18 1층,59,4.7
13536,꽃돼지정식,제주특별자치도 제주시 구좌읍 종달논길 24,28,4.3
13537,종달아구찜,제주특별자치도 제주시 구좌읍 종달논길 48,14,4.5
13538,종달삐삐통닭,제주특별자치도 제주시 구좌읍 종달로1길 133-1,13,4.8
13539,달식당,제주특별자치도 제주시 구좌읍 종달논길 61-7 3동 1층,5,3.2
13540,봉구비어 제주종달점,제주특별자치도 제주시 구좌읍 종달동길 29-3 1층,0,0
13541,봉구비어 종달점,제주특별자치도 제주시 구좌읍 종달동길 29-3,0,0
13542,학림,제주특별자치도 제주시 구좌읍 해맞이해안로 1900,0,0
13543,오란이네해산물,제주특별자치도 서귀포시 성산읍 온평리 66-5,0,0
13544,은희네해장국 성산점,제주특별자치도 서귀포시 성산읍 환해장성로 803,28,3.1
13545,가시아방국수,제주특별자치도 서귀포시 성산읍 섭지코지로 10 1층,358,3.1
13546,해왓,제주특별자치도 서귀포시 성산읍 신고로 30-1,139,4.1
13547,섭지코지해녀밥상,제주특별자치도 서귀포시 성산읍 신양로122번길 60-6,32,4.4
13548,일출봉도식후경,제주특별자치도 서귀포시 성산읍 섭지코지로26번길 6 1층 6호,130,4.8
13549,타쿠마,제주특별자치도 서귀포시 성산읍 섭지코지로 15,62,3.4
13550,몰마농,제주특별자치도 서귀포시 성산읍 환해장성로 929 1층,34,3.7
13551,성산바다,제주특별자치도 서귀포시 성산읍 신양로 29-2,46,4.1
13552,섭지코지맛있는밥상,제주특별자치도 서귀포시 성산읍 섭지코지로26번길 6,156,4.6
13553,해녀엄마의집,제주특별자치도 서귀포시 성산읍 신양로 76,38,4.1
13554,방글방글,제주특별자치도 서귀포시 성산읍 신양로 96,68,4.4
13555,그대와함께라면,제주특별자치도 서귀포시 성산읍 환해장성로 929,19,2.6
13556,팔도식당갈치조림 섭지코지점,제주특별자치도 서귀포시 성산읍 섭지코지로26번길 15,22,4.6
13557,랍씨네,제주특별자치도 서귀포시 성산읍 신양로122번길 57 1층,0,0
13558,섭지바당,제주특별자치도 서귀포시 성산읍 섭지코지로26번길 31,12,4
13559,봄날제주,제주특별자치도 서귀포시 성산읍 섭지코지로26번길 6 4,5호,12,3.8,
13560,흑돗,제주특별자치도 서귀포시 성산읍 신양로 69 2층,10,2.3
13561,제주전복김밥,제주특별자치도 서귀포시 성산읍 신양로 79 섭지아라빌 1층,40,4.1
13562,엄부랑,제주특별자치도 서귀포시 성산읍 신양로 81,57,4.1
13563,제주어물전,제주특별자치도 서귀포시 성산읍 신고로 42 1층,0,0
13564,푸짐한식당,제주특별자치도 서귀포시 성산읍 섭지코지로25번길 5,23,4.1
13565,수산코지회센터,제주특별자치도 서귀포시 성산읍 신양로 8,6,4.3
13566,일돈,제주특별자치도 서귀포시 성산읍 환해장성로 913,14,4.7
13567,성산풍천장어,제주특별자치도 서귀포시 성산읍 신양로 8,5,4.2
13568,알리바이룸,제주특별자치도 서귀포시 성산읍 섭지코지로26번길 6,34,4.6
13569,제주혼디,제주특별자치도 서귀포시 성산읍 신고로 44 1층,0,0
13570,일품순두부 성산점,제주특별자치도 서귀포시 성산읍 신양로 78 1층,25,4.5
13571,네이쳐그릭 본관,제주특별자치도 서귀포시 성산읍 신고로22번길 19,4,5
13572,성산상회,제주특별자치도 서귀포시 성산읍 신양로 8,8,4.4
13573,어멍손장어탕,제주특별자치도 서귀포시 성산읍 섭지코지로26번길 15,5,5
13574,다람쥐포차,제주특별자치도 서귀포시 성산읍 신양로 72 3층,3,5
13575,어울전,제주특별자치도 서귀포시 성산읍 신고로 42 1층,0,0
13576,키작은삼촌,제주특별자치도 서귀포시 성산읍 일주동로 4304 1층,31,4
13577,우리떡방 1호점,제주특별자치도 서귀포시 성산읍 고성오조로 4,10,5
13578,일출봉환이네감자탕,제주특별자치도 서귀포시 성산읍 고성오조로 4 1층,1,4
13579,쌀소년,제주특별자치도 서귀포시 성산읍 고성오조로 4,0,0
13580,다원삼계탕,제주특별자치도 서귀포시 성산읍 일주동로 4298,0,0
13581,백록횟집,제주특별자치도 서귀포시 성산읍 섭지코지로25번길 12,13,2.6
13582,흑미진,제주특별자치도 서귀포시 성산읍 섭지코지로25번길 34,21,3.3
13583,티라한식당,제주특별자치도 서귀포시 성산읍 섭지코지로25번길 41,0,0
13584,섭지반점,제주특별자치도 서귀포시 성산읍 섭지코지로25번길 34,4,5
13585,제일성심당,제주특별자치도 서귀포시 성산읍 고성오조로 47 1층,81,3.8
13586,미향해장국 성산점,제주특별자치도 서귀포시 성산읍 일출로 9,81,3.9
13587,마우돈,제주특별자치도 서귀포시 성산읍 서성일로 1240,84,4.1
13588,일출제주흑돼지,제주특별자치도 서귀포시 성산읍 일출로15번길 2,74,4.4
13589,부뚜막식당 성산,제주특별자치도 서귀포시 성산읍 고성오조로 11,79,4.3
13590,도너츠윤 제주점,제주특별자치도 서귀포시 성산읍 고성중앙로 79,90,4.5
13591,유성반점,제주특별자치도 서귀포시 성산읍 일주동로 4244,21,3.2
13592,미소녀,제주특별자치도 서귀포시 성산읍 고성중앙로 88,35,4.6
13593,어머니닭집,제주특별자치도 서귀포시 성산읍 고성오조로 13,20,3.7
13594,파리바게뜨 제주성산,제주특별자치도 서귀포시 성산읍 일주동로 4282,9,4.3
13595,옛날통닭 성산점,제주특별자치도 서귀포시 성산읍 고성동서로56번길 12-1,42,4.7
13596,국빈관 제주성산점,제주특별자치도 서귀포시 성산읍 고성오조로 19 1층,4,5
13597,아바이순대,제주특별자치도 서귀포시 성산읍 일주동로 4257,1,4
13598,도새기상회,제주특별자치도 서귀포시 성산읍 일출로 14-1 1층,95,5
13599,롯데리아 하나로제주성산점,제주특별자치도 서귀포시 성산읍 일주동로 4282,10,2.3
13600,시골촌,제주특별자치도 서귀포시 성산읍 일주동로 4278,6,4.8
13601,읍민관,제주특별자치도 서귀포시 성산읍 일주동로 4280,20,4.5
13602,해월향,제주특별자치도 서귀포시 성산읍 고성오조로 33,7,3.6
13603,화전민촌,제주특별자치도 서귀포시 성산읍 고성오조로 15 고성오조로15,3,5
13604,수일통닭 성산점,제주특별자치도 서귀포시 성산읍 서성일로 1240,6,4.3
13605,케익나라,제주특별자치도 서귀포시 성산읍 고성오조로 70-2,4,3.5
13606,해남이네,제주특별자치도 서귀포시 성산읍 고성오조로 17-1,8,4.4
13607,네네치킨 성산점,제주특별자치도 서귀포시 성산읍 고성동서로56번길 18,6,4.7
13608,승혜분식,제주특별자치도 서귀포시 성산읍 고성오조로 51,3,5
13609,정성식당,제주특별자치도 서귀포시 성산읍 서성일로 1237,5,2.6
13610,프레드피자 제주성산점,제주특별자치도 서귀포시 성산읍 고성동서로56번길 18 1층,0,0
13611,먹보왕만두 성산점,제주특별자치도 서귀포시 성산읍 고성동서로56번길 18,0,0
13612,배스킨라빈스 제주성산점,제주특별자치도 서귀포시 성산읍 일주동로 4280,0,0
13613,정참치연어,제주특별자치도 서귀포시 성산읍 고성동서로56번길 15,4,3.3
13614,정희네,제주특별자치도 서귀포시 성산읍 고성동서로56번길 13,0,0
13615,성산하나로식당,제주특별자치도 서귀포시 성산읍 일주동로 4282,0,0
13616,로우키 제주,제주특별자치도 서귀포시 성산읍 서성일로1222번길 37-5 1층,0,0
13617,오빠야,제주특별자치도 서귀포시 성산읍 고성동서로56번길 13,0,0
13618,돈이랑 성산점,제주특별자치도 서귀포시 성산읍 일출로 30,55,3.3
13619,봉기네깡통구이,제주특별자치도 서귀포시 성산읍 고성오조로 38,101,4.6
13620,쌈총사횟집 성산점,제주특별자치도 서귀포시 성산읍 일출로 32,14,4.2
13621,고기다,제주특별자치도 서귀포시 성산읍 일출로 32-16,116,4.3
13622,맛나식당,제주특별자치도 서귀포시 성산읍 동류암로 41,276,3.6
13623,부촌,제주특별자치도 서귀포시 성산읍 동류암로 33,229,4.3
13624,보룡제과,제주특별자치도 서귀포시 성산읍 고성오조로 48-1,339,4.8
13625,어멍횟집,제주특별자치도 서귀포시 성산읍 일출로 29 1층,52,3.1
13626,장승포식당,제주특별자치도 서귀포시 성산읍 동류암로 32 1층,71,3.8
13627,동남팔팔회센타,제주특별자치도 서귀포시 성산읍 고성오조로 48-2,73,3.9
13628,제주흑돼지복댕이,제주특별자치도 서귀포시 성산읍 일출로 34,0,0
13629,삼수정,제주특별자치도 서귀포시 성산읍 동류암로 45,18,3.6
13630,착한마녀김밥,제주특별자치도 서귀포시 성산읍 고성오조로 64,28,2.9
13631,국수마을,제주특별자치도 서귀포시 성산읍 동류암로 30 모비딕빌딩 1층,16,3.8
13632,삼다도식당,제주특별자치도 서귀포시 성산읍 동류암로39번길 4 1층,28,3.9
13633,빨간집 성산점,제주특별자치도 서귀포시 성산읍 고성오조로 54,21,3.7
13634,독고집 성산본점,제주특별자치도 서귀포시 성산읍 동류암로 43-1,51,4.4
13635,제주흑돈만두,제주특별자치도 서귀포시 성산읍 고성오조로 50,42,3.9
13636,흑족발집,제주특별자치도 서귀포시 성산읍 동류암로 42,13,4.7
13637,광치기해산물촌,제주특별자치도 서귀포시 성산읍 일출로 36,17,3.5
13638,모영,제주특별자치도 서귀포시 성산읍 동류암로 44,12,5
13639,뭉치푸줏간,제주특별자치도 서귀포시 성산읍 동류암로 50,9,4.9
13640,태백관,제주특별자치도 서귀포시 성산읍 동류암로 49 2층,7,4.9
13641,신전떡볶이 성산점,제주특별자치도 서귀포시 성산읍 동류암로 52-1,0,0
13642,이층으로,제주특별자치도 서귀포시 성산읍 동류암로39번길 15 2층,4,3
13643,동유암식당,제주특별자치도 서귀포시 성산읍 동류암로 44,22,3.6
13644,백스비어 서귀포성산점,제주특별자치도 서귀포시 성산읍 동류암로 39-4 2층,4,3.3
13645,화선이네분식,제주특별자치도 서귀포시 성산읍 동류암로 44,6,4
13646,또또양꼬치구이,제주특별자치도 서귀포시 성산읍 동류암로 49 1층,9,5
13647,멕시칸닭집 동남체인점,제주특별자치도 서귀포시 성산읍 동류암로39번길 9,9,5
13648,어른이보호구역,제주특별자치도 서귀포시 성산읍 고성오조로 62-1 2층,0,0
13649,마왕족발 제주성산점,제주특별자치도 서귀포시 성산읍 동류암로36번길 16,0,0
13650,느랑,제주특별자치도 서귀포시 성산읍 동류암로 47-1 2층,2,5
13651,사계절식당,제주특별자치도 서귀포시 성산읍 동류암로39번길 15,4,1
13652,영심이네화강발,제주특별자치도 서귀포시 성산읍 동류암로 48,3,2
13653,진챠이객잔,제주특별자치도 서귀포시 성산읍 일출로 31,0,0
13654,부산갈매기,제주특별자치도 서귀포시 성산읍 동류암로 46,0,0
13655,M,제주특별자치도 서귀포시 성산읍 동류암로39번길 15,0,0
13656,탐나꼼장어,제주특별자치도 서귀포시 성산읍 동류암로39번길 9-1,0,0
13657,모영식당,제주특별자치도 서귀포시 성산읍 동류암로 44,6,5
13658,삼만덕,제주특별자치도 서귀포시 성산읍 동류암로36번길 6,0,0
13659,까치식당,제주특별자치도 서귀포시 성산읍 동류암로39번길 13-1,0,0
13660,삼거리해장국찜,제주특별자치도 서귀포시 성산읍 동류암로 52,3,3.7
13661,동아술차,제주특별자치도 서귀포시 성산읍 동류암로39번길 15,0,0
13662,정다운포차,제주특별자치도 서귀포시 성산읍 동류암로 49,0,0
13663,오이소야식,제주특별자치도 서귀포시 성산읍 동류암로39번길 7,0,0
13664,스피닝울프,제주특별자치도 서귀포시 성산읍 동류암로 20 1동 1,2층,28,2.7,
13665,도렐베이커스 제주본점,제주특별자치도 서귀포시 성산읍 동류암로 20,4,3.5
13666,염세주의,제주특별자치도 서귀포시 성산읍 동류암로 20 체인지동 1층,3,3.7
13667,지은이네밥상,제주특별자치도 서귀포시 성산읍 고성오조로97번길 17,158,4.6
13668,팔팔자연산회센타,제주특별자치도 서귀포시 성산읍 일주동로 4213,58,4.1
13669,고성장터국밥,제주특별자치도 서귀포시 성산읍 고성동서로45번길 19,55,4.3
13670,예담떡집,제주특별자치도 서귀포시 성산읍 고성동서로45번길 2,9,3.9
13671,호로록,제주특별자치도 서귀포시 성산읍 일주동로 4230,41,4.2
13672,우정곱창,제주특별자치도 서귀포시 성산읍 일주동로 4224,9,4.7
13673,진안식당,제주특별자치도 서귀포시 성산읍 고성동서로 48,25,4.6
13674,시카고피자 성산점,제주특별자치도 서귀포시 성산읍 일주동로 4232,16,4.1
13675,맘스터치 제주성산점,제주특별자치도 서귀포시 성산읍 일주동로 4234,16,3.4
13676,누구나홀딱반한닭 제주성산점,제주특별자치도 서귀포시 성산읍 일주동로 4236,6,5
13677,유선식당,제주특별자치도 서귀포시 성산읍 일주동로 4229,4,3
13678,홍가네집밥,제주특별자치도 서귀포시 성산읍 일주동로 4224,2,4.5
13679,동이트는집,제주특별자치도 서귀포시 성산읍 일주동로 4220,0,0
13680,미소단밥,제주특별자치도 서귀포시 성산읍 고성동서로45번길 2,8,3.8
13681,신거평,제주특별자치도 서귀포시 성산읍 일주동로 4220,11,4.5
13682,진곰탕,제주특별자치도 서귀포시 성산읍 일주동로 4228,1,1
13683,서울전집,제주특별자치도 서귀포시 성산읍 일주동로 4224,0,0
13684,나그네분식,제주특별자치도 서귀포시 성산읍 일주동로 4231,9,4.6
13685,명태어장 성산점,제주특별자치도 서귀포시 성산읍 일주동로 4224,1,1
13686,오대양횟집,제주특별자치도 서귀포시 성산읍 일주동로 4220,0,0
13687,소문내봐봐,제주특별자치도 서귀포시 성산읍 일주동로 4223 2층,0,0
13688,일돈가,제주특별자치도 서귀포시 성산읍 일주동로 4224 1층,0,0
13689,성산흑돼지복돼지,제주특별자치도 서귀포시 성산읍 고성동서로 52 1층,20,4.2
13690,윤활,제주특별자치도 서귀포시 성산읍 고성동서로45번길 4,10,4.5
13691,쉬언,제주특별자치도 서귀포시 성산읍 고성동서로56번길 3-2 1층,1,5
13692,60계 제주성산점,제주특별자치도 서귀포시 성산읍 고성동서로56번길 2 1층,10,2.8
13693,텅꼬치 성산동남점,제주특별자치도 서귀포시 성산읍 고성동서로 51,1,5
13694,까투리 동남점,제주특별자치도 서귀포시 성산읍 고성동서로56번길 2,0,0
13695,그디가게,제주특별자치도 서귀포시 성산읍 고성동서로 54 2층,1,1
13696,남양수산,제주특별자치도 서귀포시 성산읍 고성동서로56번길 11,76,4.1
13697,꽃가람,제주특별자치도 서귀포시 성산읍 고성동서로 73,72,4
13698,문화통닭,제주특별자치도 서귀포시 성산읍 고성오조로 81,68,3.3
13699,삼무국수 성산점,제주특별자치도 서귀포시 성산읍 고성오조로 74-1,54,3
13700,다온,제주특별자치도 서귀포시 성산읍 고성오조로 84,27,4.5
13701,열정돈,제주특별자치도 서귀포시 성산읍 고성동서로 67 1층 101호 열정돈,28,4.5
13702,동남막걸리,제주특별자치도 서귀포시 성산읍 고성오조로 71-1 1층,18,4.4
13703,괸당집 성산점,제주특별자치도 서귀포시 성산읍 고성오조로 80,0,0
13704,BBQ 제주성산점,제주특별자치도 서귀포시 성산읍 고성오조로 71-1,2,3.5
13705,하마보,제주특별자치도 서귀포시 성산읍 고성동서로 66 1층,5,4.8
13706,또바기,제주특별자치도 서귀포시 성산읍 고성동서로56번길 13,9,4
13707,바싹부대찌개,제주특별자치도 서귀포시 성산읍 고성오조로 84-1,2,5
13708,용구족발보쌈,제주특별자치도 서귀포시 성산읍 고성동서로 66 2층,5,3.6
13709,흥부네장어갈비,제주특별자치도 서귀포시 성산읍 고성오조로84번길 3,6,4.7
13710,피자클럽,제주특별자치도 서귀포시 성산읍 고성동서로 69,10,4.1
13711,막창먹는놈 성산점,제주특별자치도 서귀포시 성산읍 고성오조로 83 2층,3,4.3
13712,다니엘스키친 성산,제주특별자치도 서귀포시 성산읍 고성오조로 83-1 1층,7,4.9
13713,낭푼김치찌개,제주특별자치도 서귀포시 성산읍 고성오조로 83,0,0
13714,네다모아치킨동남점,제주특별자치도 서귀포시 성산읍 고성오조로 87-23,0,0
13715,팥쥐네 팥죽,제주특별자치도 서귀포시 성산읍 고성오조로 74,2,5
13716,순옥이네,제주특별자치도 서귀포시 성산읍 고성오조로 76,0,0
13717,신나이스 심야소주방,제주특별자치도 서귀포시 성산읍 고성오조로 76,2,5
13718,토크쇼 동남점,제주특별자치도 서귀포시 성산읍 고성동서로 71,0,0
13719,성산 황금막창,제주특별자치도 서귀포시 성산읍 고성오조로 80,0,0
13720,부산양곱창,제주특별자치도 서귀포시 성산읍 고성동서로 66,0,0
13721,성산불쭈꾸미,제주특별자치도 서귀포시 성산읍 고성동서로 67,0,0
13722,스페샬 동남점,제주특별자치도 서귀포시 성산읍 고성오조로84번길 2,0,0
13723,부산회센터,제주특별자치도 서귀포시 성산읍 고성오조로 77,0,0
13724,시골밥상,제주특별자치도 서귀포시 성산읍 고성오조로97번길 11,48,4.4
13725,신선도,제주특별자치도 서귀포시 성산읍 고성오조로 87-18,8,4.9
13726,왕성참숯구이,제주특별자치도 서귀포시 성산읍 고성오조로 98-3,33,3.5
13727,일오반식당,제주특별자치도 서귀포시 성산읍 고성오조로 87,28,3.9
13728,다찜,제주특별자치도 서귀포시 성산읍 고성오조로 87-5,9,4.4
13729,브라운스위트제주 호텔앤리조트 식탁,제주특별자치도 서귀포시 성산읍 고성오조로 94,0,0
13730,동남식당,제주특별자치도 서귀포시 성산읍 고성오조로 86,18,4.9
13731,부가네얼큰이 성산점,제주특별자치도 서귀포시 성산읍 고성오조로 87-8,11,4.5
13732,표선얼큰이와피자디노 동남점,제주특별자치도 서귀포시 성산읍 고성오조로 90,5,4.2
13733,일차돌 제주성산점,제주특별자치도 서귀포시 성산읍 고성오조로 87-8,2,4
13734,웅이네,제주특별자치도 서귀포시 성산읍 고성오조로 87-8,4,2
13735,대구깡통구이,제주특별자치도 서귀포시 성산읍 고성오조로 94-1,5,5
13736,투다리 동남점,제주특별자치도 서귀포시 성산읍 고성오조로 96,4,1
13737,마니분식손칼국수,제주특별자치도 서귀포시 성산읍 고성오조로 85,7,3.3
13738,아꼬미케이크,제주특별자치도 서귀포시 성산읍 일주동로 4202 102호,1,5
13739,광주식당,제주특별자치도 서귀포시 성산읍 일주동로 4188,3,3
13740,나무아래쉼팡,제주특별자치도 서귀포시 성산읍 고성오조로113번길 8,1,1
13741,델에스떼,제주특별자치도 서귀포시 성산읍 고성오조로 106 2층,3,4.7
13742,모도락,제주특별자치도 서귀포시 성산읍 고성오조로 102,0,0
13743,소담소담,제주특별자치도 서귀포시 성산읍 고성동서로 76,11,3.8
13744,배떡 제주성산점,제주특별자치도 서귀포시 성산읍 고성동서로 79 1층,0,0
13745,백년해장국 성산점,제주특별자치도 서귀포시 성산읍 고성오조로 137,38,4.6
13746,길섶정식,제주특별자치도 서귀포시 성산읍 고성오조로 149,2,5
13747,히셰드엑스쉬셰드,제주특별자치도 서귀포시 성산읍 오조로61번길 3-15,2,5
13748,그녀의오두막,제주특별자치도 서귀포시 성산읍 오조로61번길 3-15,0,0
13749,제주공감,제주특별자치도 서귀포시 성산읍 오조로 59-1,13,4.7
13750,칠돈가 성산직영점,제주특별자치도 서귀포시 성산읍 한도로 80,62,3.4
13751,성산갈치맛집,제주특별자치도 서귀포시 성산읍 한도로 90,71,4.4
13752,성산포흑돈애,제주특별자치도 서귀포시 성산읍 한도로 67,69,4.6
13753,교래흑돼지 성산일출봉2호점,제주특별자치도 서귀포시 성산읍 한도로 23,64,4.7
13754,범식당,제주특별자치도 서귀포시 성산읍 한도로 66 2층,56,4.1
13755,감성밥집바다의집,제주특별자치도 서귀포시 성산읍 병문로 236 1층,63,3.9
13756,성산갯마을,제주특별자치도 서귀포시 성산읍 한도로 66 1층,15,4.3
13757,돌섬흑돼지,제주특별자치도 서귀포시 성산읍 한도로 109,22,4.4
13758,돌담쉼팡,제주특별자치도 서귀포시 성산읍 오조로 75,34,4.6
13759,소희네뚝배기식당,제주특별자치도 서귀포시 성산읍 오조리 369-1,20,4.1
13760,명희네고기국수 성산일출봉점,제주특별자치도 서귀포시 성산읍 한도로 82 1층,5,4
13761,국풍반점,제주특별자치도 서귀포시 성산읍 오조로95번길 24 1층,12,4.3
13762,소희네해산물천국,제주특별자치도 서귀포시 성산읍 오조리 369-8,5,3.4
13763,돌카롱 성산일출봉점,제주특별자치도 서귀포시 성산읍 오조로 132 1층,1,5
13764,산야초식당,제주특별자치도 서귀포시 성산읍 한도로 23,1,1
13765,듬삭헌국밥집,제주특별자치도 서귀포시 성산읍 한도로 82,4,2.3
13766,일출회포장포차,제주특별자치도 서귀포시 성산읍 해맞이해안로 2758 1층,0,0
13767,사랑만들기 레스토랑,제주특별자치도 서귀포시 성산읍 해맞이해안로 2764,0,0
13768,한라전복 성산본점,제주특별자치도 서귀포시 성산읍 해맞이해안로 2732,100,4.4
13769,성산봄죽칼국수 성산점,제주특별자치도 서귀포시 성산읍 해맞이해안로 2725 1층,92,4
13770,오조미야,제주특별자치도 서귀포시 성산읍 해맞이해안로 2690,16,3.8
13771,봄그리고가을리조트 소반,제주특별자치도 서귀포시 성산읍 해맞이해안로 2660 1층,13,4
13772,수킹,제주특별자치도 서귀포시 성산읍 해맞이해안로 2692,7,4.6
13773,굽네치킨 성산점,제주특별자치도 서귀포시 성산읍 해맞이해안로 2660 1층,11,2.6
13774,주원푸드서비스,제주특별자치도 서귀포시 성산읍 해맞이해안로 2725,0,0
13775,산도롱맨도롱,제주특별자치도 제주시 구좌읍 해맞이해안로 2284 1층,195,3.5
13776,어멍이해녀,제주특별자치도 제주시 구좌읍 해맞이해안로 2244 1층,64,4.3
13777,종달해녀의집,제주특별자치도 제주시 구좌읍 해맞이해안로 2276,52,4.4
13778,두문포갈치,제주특별자치도 제주시 구좌읍 해맞이해안로 2286 1층,119,4.6
13779,일구공 제주스테이지하우스,제주특별자치도 제주시 구좌읍 해맞이해안로 2361 1층,2,3
13780,소금바치순이네,제주특별자치도 제주시 구좌읍 해맞이해안로 2196,259,4.2
13781,조개모닥 종달본점,제주특별자치도 제주시 구좌읍 해맞이해안로 2232-30 1층,3,5
13782,다원푸드,제주특별자치도 서귀포시 성산읍 섭지코지로 169,0,0
13783,섭지해녀의집,제주특별자치도 서귀포시 성산읍 섭지코지로 93-15,62,3.2
