num,name,address,review,score
814,망고하이,제주특별자치도 서귀포시 일주서로 972,45,3.6
815,이디야커피 제주중문점,제주특별자치도 서귀포시 중문관광로 42,1,1
816,플로우,제주특별자치도 서귀포시 예래해안로 550 지하 1~2층,0,4.7
817,부커피카페,제주특별자치도 서귀포시 천제연로 21,1,0
818,블리스풀,제주특별자치도 제주시 애월읍 산록서로 383 1동,31,4.6
819,치치숲 (휴업중),제주특별자치도 제주시 애월읍 녹고메길 165,56,3.9
820,더기카페,제주특별자치도 제주시 애월읍 녹고메길 165 2층,0,0
821,마실온다메셀프카페,제주특별자치도 제주시 애월읍 녹고메길 165,0,0
822,포레스트,제주특별자치도 서귀포시 남원읍 생기악로 53-38,585,4
823,파스쿠찌 제주유수암점,제주특별자치도 제주시 애월읍 유수암평화길 242 102호,4,3.6
824,메탈리코,제주특별자치도 제주시 애월읍 유수암평화5길 24-7 에이동 1층,8,3.7
825,파랑카페,제주특별자치도 제주시 애월읍 유수암평화5길 53-2 1층,4,4.5
826,화카페,제주특별자치도 제주시 애월읍 유수암평화5길 15-3 1층,5,4.8
827,아델카페,제주특별자치도 제주시 애월읍 유수암평화5길 29 1층,5,5
828,요석원,제주특별자치도 제주시 애월읍 유수암평화길 242,0,0
829,다과상점,제주특별자치도 제주시 애월읍 유수암로 51,27,4.7
830,플로레종,제주특별자치도 제주시 애월읍 유수암로 103,7,4.7
831,슬로리,제주특별자치도 제주시 애월읍 유수암로 110,0,4
832,카이로스,제주특별자치도 제주시 애월읍 장유길 49-39 1층,45,3.1
833,소소한카페,제주특별자치도 제주시 애월읍 광상로 306,3,5
834,찻집 지안 본점,제주특별자치도 제주시 애월읍 유수암로 23 1층,36,4.4
835,머무르는 곳,제주특별자치도 제주시 애월읍 상귀서길 50,0,0
836,씨사이드 애월하귀점,제주특별자치도 제주시 애월읍 하귀14길 5-3 1층 1호,23,
837,에이바우트커피뷰 하귀포구점,제주특별자치도 제주시 애월읍 하귀12길 21-2,83,4.3
838,카페동경앤책방,제주특별자치도 제주시 애월읍 하귀로 74 2층,72,4.2
839,징크 베이커리,제주특별자치도 제주시 애월읍 일주서로 7021 1층,12,4.7
840,쿠키키,제주특별자치도 제주시 애월읍 하귀로 85 1층,45,4.6
841,고을목,제주특별자치도 제주시 애월읍 하귀10길 11-11,15,4.7
842,카페봄봄 제주하귀점,제주특별자치도 제주시 애월읍 하귀로 70 피카소빌딩 1층 101호,0,0
843,유유카페,제주특별자치도 제주시 애월읍 하귀로 41 1층,0,0
844,커피앤두 제주하귀점,제주특별자치도 제주시 애월읍 하귀로 121,0,5
845,미미록,제주특별자치도 제주시 애월읍 일주서로 7087-14 1층,0,5
846,더클리프,제주특별자치도 서귀포시 중문관광로 154-17,993,3.9
847,베메로,제주특별자치도 서귀포시 중문관광로72번길 29-5 신우성타운 라동,125,4.7
848,바다바라,제주특별자치도 서귀포시 중문관광로72번길 29-51,131,
849,롯데호텔제주 풍차라운지,제주특별자치도 서귀포시 중문관광로72번길 35 야외정원 풍차동,2,1.5
850,이모션오르골카페,제주특별자치도 서귀포시 중문관광로 107,60,5
851,프랑제리 켄싱턴리조트 중문점,제주특별자치도 서귀포시 중문관광로72번길 29-29 3층,11,3.7
852,초콜릿앤드커피,제주특별자치도 서귀포시 중문관광로110번길 15,1,0
853,스타벅스 제주중문점,제주특별자치도 서귀포시 중문관광로110번길 32,318,3.4
854,스타벅스 제주중문DT점,제주특별자치도 서귀포시 천제연로 95,103,3.1
855,카페2472,제주특별자치도 서귀포시 천제연로 103-15 2층,99,4.8
856,갈치카페,제주특별자치도 서귀포시 중문관광로 27 1층,2,3.3
857,카페1950,제주특별자치도 서귀포시 중문관광로 90 1층,91,3.7
858,달페이지,제주특별자치도 서귀포시 색달로64번길 51,25,4.4
859,호텔리어스커피,제주특별자치도 서귀포시 중문관광로 23-1 아리아호텔 1층,63,4.9
860,카페소낭,제주특별자치도 서귀포시 천제연로 127-1 1층,4,5
861,레이지카페,제주특별자치도 서귀포시 색달중앙로 37,0,0
862,놀멍쉬멍카페테리아 2호점,제주특별자치도 서귀포시 천제연로 132,1,0
863,색달로망스,제주특별자치도 서귀포시 색달로72번길 1 1층,68,4.8
864,베베맘이유식,제주특별자치도 서귀포시 색달로 69 1층,0,5
865,쇼밥구구스트릿,제주특별자치도 서귀포시 색달로 99 2층,0,0
866,이너프,제주특별자치도 제주시 애월읍 고성8길 31 1층,298,3.4
867,카페브리프,제주특별자치도 제주시 애월읍 광성로 76,240,
868,허니베리,제주특별자치도 제주시 애월읍 고성8길 41,3,4.6
869,어클락,제주특별자치도 제주시 애월읍 고성8길 41,3,4.6
870,폴카페,제주특별자치도 제주시 애월읍 하광로 208-22,72,5
871,스마일러커피,제주특별자치도 제주시 애월읍 상고길 47,8,3.9
872,애월맛차,제주특별자치도 제주시 애월읍 하광로 183 1층,48,4.9
873,하녹티하우스,제주특별자치도 제주시 애월읍 하광로 181-1,0,5
874,네꼬야티하우스,제주특별자치도 제주시 애월읍 하귀9길 15 1층,64,4.6
875,토토네,제주특별자치도 제주시 애월읍 하귀10길 49-2 수지빌 1층 102호,53,4.6
876,커피냅로스터스 제주,제주특별자치도 제주시 애월읍 하귀2길 45 1층,183,3.5
877,투썸플레이스 제주애월하귀점,제주특별자치도 제주시 애월읍 일주서로 7209 2~3층,106,4.2
878,수제홍과일모찌 애월하귀점,제주특별자치도 제주시 애월읍 하귀동남3길 15 1층,10,4.8
879,카페알로티,제주특별자치도 제주시 애월읍 하귀동남4길 5 1층,29,4.5
880,카페뜨락,제주특별자치도 제주시 애월읍 하귀동남2길 1 1층,2,4
881,이디야커피 제주하귀점,제주특별자치도 제주시 애월읍 하귀9길 29 1층,1,5
882,게트,제주특별자치도 제주시 애월읍 하귀동남3길 3 1층,1,4.2
883,리틀푸키,제주특별자치도 제주시 애월읍 하귀9길 11 3층,3,2
884,제주보름달,제주특별자치도 제주시 애월읍 하귀9길 20 1층 101호,3,3.8
885,너울,제주특별자치도 제주시 애월읍 하귀2길 19-3 1층,5,5
886,컴포즈커피 제주하귀점,제주특별자치도 제주시 애월읍 하귀9길 1,2,0
887,하귀농협하나로마트 하나로북카페,제주특별자치도 제주시 애월읍 일주서로 7136 1층,0,0
888,밍스꾸움,제주특별자치도 제주시 애월읍 하귀9길 34-1 1층,6,3.8
889,차마실,제주특별자치도 제주시 애월읍 하귀동남1길 32-15,1,5
890,차달임 하귀점,제주특별자치도 제주시 애월읍 하귀9길 2 제주모닝시티 1층 109호,6,0
891,해나,제주특별자치도 제주시 애월읍 하귀동남1길 50-4,11,4.5
892,집30다시8,제주특별자치도 제주시 애월읍 하귀7길 30-8 2층,0,5
893,J스타카페,제주특별자치도 제주시 애월읍 일주서로 7143,0,0
894,카페41번가,제주특별자치도 제주시 애월읍 하귀동남1길 41,0,5
895,슬로보트 아뜰리에,제주특별자치도 제주시 애월읍 하귀2길 46-16,27,4.7
896,슬로우보트,제주특별자치도 제주시 애월읍 하귀2길 46-16,1,3
897,마노커피하우스,제주특별자치도 서귀포시 중문상로 97 1층,87,4.8
898,제주몽,제주특별자치도 서귀포시 천제연로 194,20,4.3
899,카페무채색,제주특별자치도 서귀포시 중문상로82번길 26 2층,29,
900,에이바우트커피 중문점,제주특별자치도 서귀포시 천제연로 184-1 1층,9,3.8
901,제이문커피,제주특별자치도 서귀포시 천제연로 172-3 2층,35,4.2
902,에이바웃 중문점,제주특별자치도 서귀포시 천제연로 184-1,0,0
903,우지커피 제주중문점,제주특별자치도 서귀포시 천제연로 167 1/2층,5,3
904,메가MGC커피 제주중문점,제주특별자치도 서귀포시 천제연로 182 1층,1,1.4
905,제주빵앗간,제주특별자치도 서귀포시 천제연로207번길 7,17,0
906,카페봄봄 제주서귀중문점,제주특별자치도 서귀포시 천제연로 153 1층,5,5
907,샨티,제주특별자치도 제주시 광양13길 8,0,0
908,동숙이카페,제주특별자치도 서귀포시 중문상로 58-5 1층,10,0
909,지유명차 제주중문점,제주특별자치도 서귀포시 중문상로 53,41,4.6
910,달리는커피 서귀포중문점,제주특별자치도 서귀포시 천제연로 198,5,2
911,이끌림,제주특별자치도 서귀포시 중앙로 30 2층,0,5
912,1225브라우니바,제주특별자치도 서귀포시 천제연로 217,5,5
913,카스피,제주특별자치도 서귀포시 천제연로 178-1,0,0
914,일루,제주특별자치도 제주시 도남로 117 1층,14,3.9
915,내고향전통찻집,제주특별자치도 서귀포시 천제연로 200,0,0
916,그린무드 (휴업중),제주특별자치도 서귀포시 중산간서로 822,5,5
917,휘휘낭낭,제주특별자치도 서귀포시 중문상로 152,0,0
918,웨딩카페나비인,제주특별자치도 제주시 애월읍 고성남동길 3 1층,18,4.7
919,달에사는고래,제주특별자치도 제주시 애월읍 고성남3길 14 1층,1,5
920,카페 반,제주특별자치도 제주시 애월읍 고성남서길 7,4,5
921,제주기와,제주특별자치도 제주시 애월읍 광령남4길 45-1 1층,106,3.8
922,웃뜨리,제주특별자치도 제주시 애월읍 광성로 213,62,3.8
923,올레16들꽃이야기아트공방,제주특별자치도 제주시 애월읍 고성10길 51,0,4
924,도란도넛,제주특별자치도 제주시 우령안1길 22 1층,16,4.6
925,카페오르덴,제주특별자치도 제주시 우령서로 64 프라우테스 1층 102호,4,4.8
926,치즈라이브러리,제주특별자치도 제주시 우령서로 45 1층,11,5
927,싱싱프루츠 외도점,제주특별자치도 제주시 우정로12길 13 1층,0,5
928,미호카페,제주특별자치도 제주시 우평로 352 려봉암주택 1층,0,5
929,스타벅스 제주외도DT점,제주특별자치도 제주시 일주서로 7300,91,4
930,카페연대,제주특별자치도 제주시 연대마을길 34-3 1층,15,4.5
931,델마커피숍,제주특별자치도 제주시 연대마을길 16-8 1~2층,4,3.9
932,컴포즈커피 외도점,제주특별자치도 제주시 일주서로 7298,3,3
933,메가MGC커피 제주일주서로점,제주특별자치도 제주시 일주서로 7281 1층,0,0
934,약꿍이네홈키즈,제주특별자치도 제주시 연대마을길 21 상가 1층,1,0
935,썬플라워,제주특별자치도 서귀포시 성산읍 고성동서로 48,0,5
936,바다다,제주특별자치도 서귀포시 대포로 148-15,281,2.7
937,디피159,제주특별자치도 서귀포시 대포로 159 1층,23,4.2
938,카페 오놀,제주특별자치도 서귀포시 대포로 174 2층,128,4
939,바당카페,제주특별자치도 서귀포시 대포로 172-8,13,4.3
940,선,제주특별자치도 서귀포시 대포중앙로 63,0,0
941,카페테,제주특별자치도 서귀포시 천제연로 311,31,4
942,더벤티 서귀포중문점,제주특별자치도 서귀포시 천제연로 268 101동 1호,3,5
943,파스쿠찌 제주중문점,제주특별자치도 서귀포시 천제연로232번길 15 1층,1,3.8
944,영그램,제주특별자치도 서귀포시 천제연로 273-22 B동,5,5
945,봄이카페,제주특별자치도 제주시 애월읍 광령평화2길 170-19,4,5
946,안나슈가스토리,제주특별자치도 제주시 애월읍 광령평화2길 142-14,1,5
947,그림책방&카페노란우산,제주특별자치도 제주시 애월읍 하광로 515 104동 102호,8,5
948,까페빌레,제주특별자치도 제주시 애월읍 평화로 2727 제1호동,1,5
949,그린그린,제주특별자치도 제주시 애월읍 평화로 2715 공공기숙사 2층,1,4.2
950,부추,제주특별자치도 제주시 애월읍 평화로 2715 행복기숙사 2호관,0,4.5
951,보오리,제주특별자치도 제주시 애월읍 광령평화3길 18 1층,0,5
952,꾸까카페,제주특별자치도 제주시 애월읍 평화로 2727,0,0
953,마마롱,제주특별자치도 제주시 애월읍 평화로 2783,216,3.6
954,프래그란스,제주특별자치도 제주시 애월읍 광령평화9길 5-8 2층,0,5
955,리썸커피,제주특별자치도 제주시 애월읍 광성로 256-2 1층,31,0
956,호끌락키즈북카페,제주특별자치도 제주시 애월읍 광성로 242-1,2,5
957,산마루까페,제주특별자치도 제주시 애월읍 광령2길 17-18,0,0
958,그디글라,제주특별자치도 제주시 구좌읍 해맞이해안로 1032 1층,10,4
959,윈드스톤,제주특별자치도 제주시 애월읍 광성로 272,83,4.2
960,위즈커피,제주특별자치도 제주시 우령2길 19-5 1층,47,4.9
961,놀숲 제주외도점,제주특별자치도 제주시 우정로15길 5 4층,0,5
962,카페제주완,제주특별자치도 제주시 우정로7길 24 외도에이스아크로빌2차 1층 101호,5,4.8
963,메가MGC커피 제주외도점,제주특별자치도 제주시 우정로 50 더펠리스2차 1층 103호,2,3.7
964,빽다방 제주외도점,제주특별자치도 제주시 우정로15길 1 104호,1,2.5
965,크로로,제주특별자치도 제주시 우령2길 46 1층,20,4.6
966,벨롱벨롱,제주특별자치도 제주시 우정로 91 남건휴먼스 2층,0,0
967,몽슈슈키즈카페,제주특별자치도 제주시 우정로 66 2층,3,2.3
968,낭,제주특별자치도 제주시 우령2길 52 2층,2,5
969,더돌코롬,제주특별자치도 제주시 우정로 85 1층,2,3.5
970,문크로아상랩,제주특별자치도 제주시 우정로 89,3,
971,달리는커피 제주외도점,제주특별자치도 제주시 우정로 44,1,5
972,에두트,제주특별자치도 제주시 우정로 36-1 세림 A동 101호,1,4.5
973,아장아장 베이비카페,제주특별자치도 제주시 우정로 34,0,0
974,외도찜질카페,제주특별자치도 제주시 우령2길 6 1층,1,0
975,뮤커피,제주특별자치도 제주시 우정로15길 42-3 1층 101호,0,5
976,멜팅브라운,제주특별자치도 제주시 절물1길 39 1층 101호,4,0
977,서연S,제주특별자치도 제주시 우령4길 2,0,0
978,외도339,제주특별자치도 제주시 일주서로 7345 1층,354,4.4
979,니모메,제주특별자치도 제주시 일주서로 7335-8,201,4
980,제주몹시,제주특별자치도 제주시 월대1길 10 1층,87,4.5
981,그럼외도,제주특별자치도 제주시 월대3길 16,254,3
982,에이바우트커피 외도점,제주특별자치도 제주시 우정로 24 1층,4,4
983,망고레이 본점,제주특별자치도 제주시 내도3길 11 1층,53,4.9
984,탐앤탐스 외도점,제주특별자치도 제주시 월대5길 6 1층,18,4.5
985,이디야커피 제주외도점,제주특별자치도 제주시 우정로5길 4,2,4.2
986,힌즈,제주특별자치도 제주시 월대5길 7 1층,0,5
987,비쥬베베,제주특별자치도 제주시 우정로 26 4층,1,0
988,데코르,제주특별자치도 제주시 우정로 28 1층 101호,10,3
989,카페봄봄 제주외도점,제주특별자치도 제주시 우정로 21 1층,1,5
990,낭만주의,제주특별자치도 제주시 내도1길 18-1,1,0
991,월대카페,제주특별자치도 제주시 도근내길 57-15,0,0
992,더벤티 제주외도점,제주특별자치도 제주시 우정로4길 3-1 1층,3,5
993,도담도담한방찻집,제주특별자치도 제주시 도근내길 61 1층,2,5
994,소보록,제주특별자치도 제주시 도근내길 27,0,0
995,빵남커녀,제주특별자치도 제주시 테우해안로 36 1층,1,0
996,써니의놀이터in카페,제주특별자치도 서귀포시 이어도로 171 제민그린빌2차 1층,11,5
997,동백정원,제주특별자치도 서귀포시 이어도로343번길 117,83,4.8
998,바바라코코,제주특별자치도 서귀포시 이어도로 244,1,5
999,약천사 자모다원,제주특별자치도 서귀포시 이어도로 293-28,0,0
1000,볼스카페,제주특별자치도 서귀포시 일주서로 626 1층,168,3.2
1001,그루밍제주,제주특별자치도 서귀포시 천제연로 357 1층,4,5
1002,카페빈티지,제주특별자치도 서귀포시 일주서로 608,5,4.2
1003,다솔산방,제주특별자치도 서귀포시 대포복개로110번길 133,0,0
1004,카페봄봄 서귀포회수점,제주특별자치도 서귀포시 전가로 1 1층,0,0
1005,과랑과랑,제주특별자치도 서귀포시 1100로 231-3 1층,3,0
1006,빛날현,제주특별자치도 서귀포시 중산간서로 706,0,0
1007,팬제주,제주특별자치도 서귀포시 1100로 219 1층,0,5
1008,아잘리아 WE 호텔,제주특별자치도 서귀포시 1100로 453-95,0,0
1009,라라카페 애월점,제주특별자치도 제주시 애월읍 광령평화10길 13,151,4.4
1010,카페그라운드,제주특별자치도 제주시 애월읍 평화로 2835,2,5
1011,미깡창고,제주특별자치도 제주시 애월읍 중산간서로 6710-1,78,
1012,쿰다카페,제주특별자치도 제주시 노형로 21,3,2
1013,커피산책,제주특별자치도 제주시 애월읍 광령9길 10-1,0,5
1014,블랑,제주특별자치도 서귀포시 안덕면 일주서로2100번길 46 1층,739,3
1015,이나랜드,제주특별자치도 제주시 도평길 31,0,0
1016,플랫172,제주특별자치도 제주시 우평로 172 1층,0,5
1017,귤랑,제주특별자치도 제주시 도평길 21-5,4,4.8
1018,델루나쥬쥬,제주특별자치도 제주시 논세길 51,0,0
1019,바이러닉 에스프레소바 제주도점,제주특별자치도 제주시 테우해안로 96 1층,130,
1020,미리로,제주특별자치도 제주시 테우해안로 136 2층,32,4.3
1021,카페신상,제주특별자치도 제주시 테우해안로 144 1-3층,44,4.4
1022,윈드스테이,제주특별자치도 제주시 테우해안로 64,13,4.2
1023,위드비키,제주특별자치도 제주시 내도7길 33 1/2층,14,4.1
1024,레이즈업커피 (휴업중),제주특별자치도 제주시 내도13길 5,2,4.8
1025,허니비치,제주특별자치도 제주시 테우해안로 106 지하1층,4,0
1026,금빛다화,제주특별자치도 제주시 테우해안로 60,0,0
1027,반아울,제주특별자치도 제주시 테우해안로 62,1,0
1028,리틀포레스트,제주특별자치도 서귀포시 월평로 15,76,4
1029,사우스쇼어,제주특별자치도 서귀포시 이어도로 338-1,55,3.3
1030,밀탑,제주특별자치도 서귀포시 이어도로 338-1,55,3.3
1031,카페 용오름,제주특별자치도 서귀포시 이어도로 297,16,5
1032,파머스커피,제주특별자치도 서귀포시 월평하원로 43-3,2,4.6
1033,그리젠,제주특별자치도 서귀포시 이어도로 377 1층,1,5
1034,담앤루밀탑,제주특별자치도 서귀포시 이어도로343번길 63,0,0
1035,불쑥봄,제주특별자치도 서귀포시 법화로10번길 10-4,0,5
1036,스테이위드커피,제주특별자치도 제주시 해안마을5길 29 스테이위드커피,62,4.3
1037,73st,제주특별자치도 제주시 해안마을길 73,77,4.1
1038,씨힐,제주특별자치도 제주시 해안마을10길 39 스퀘어원플레이스 1/2층,36,3.8
1039,스카이브런치카페 (휴업중),제주특별자치도 제주시 해안마을서4길 131 3층,10,5
1040,버드아일랜드 앵무새카페,제주특별자치도 제주시 노형로 82,27,3.5
1041,빽다방 제주평화로SK점,제주특별자치도 제주시 해안동 2171 1층,0,5
1042,노형로 22번가,제주특별자치도 제주시 노형로 22 2층,9,0
1043,차달임,제주특별자치도 제주시 오현길 50 1층,1,0
1044,드릴러스커피,제주특별자치도 제주시 우평로 137,0,5
1045,커피거래처,제주특별자치도 제주시 우평로 71-59 1층,0,0
1046,아꼬운제주,제주특별자치도 제주시 오광로 92 현하우스 1층,11,5
1047,조아찌커피,제주특별자치도 제주시 테우해안로 158 1층,26,4
1048,로스트&헤븐,제주특별자치도 제주시 테우해안로 162 1층,69,4.1
1049,카페모레,제주특별자치도 제주시 테우해안로 160 1층,9,4.7
1050,쿠주제주구옥,제주특별자치도 제주시 이호일동 1665-11 1층 2호,57,3.3
1051,엔제리너스 제주이호테우해변로점,제주특별자치도 제주시 서해안로 24 1층,15,4
1052,168테우,제주특별자치도 제주시 테우해안로 168,22,1.8
1053,드몬아이다,제주특별자치도 제주시 오광로 16 1층,7,0
1054,아쏘디쏭,제주특별자치도 제주시 도리로 50 1층,0,0
1055,인그리드,제주특별자치도 제주시 서해안로 64,318,4
1056,어제보다오늘,제주특별자치도 제주시 서해안로 68 1층,106,4.5
1057,고망딱새,제주특별자치도 제주시 서해안로 96,10,4.2
1058,제주카페스르륵,제주특별자치도 서귀포시 말질로 428,0,
1059,글라스월평,제주특별자치도 서귀포시 월평로 31-2,52,4
1060,예원한지앤카페말,제주특별자치도 서귀포시 이어도로 450,0,4
1061,리조이스,제주특별자치도 서귀포시 이어도로 392 1층,0,5
1062,빽다방 서귀포하원점,제주특별자치도 서귀포시 일주서로 443 1층,1,4.6
1063,월산찻집,제주특별자치도 제주시 월산남4길 7 1층,0,1
1064,프더치,제주특별자치도 제주시 우평로 28-1 1층,20,5
1065,인바이트유,제주특별자치도 제주시 광평동로 45 C동 1층,5,4.5
1066,카페봄봄 오광로점,제주특별자치도 제주시 오광로 120 제담빌딩 1층 102호,0,5
1067,떼르떼,제주특별자치도 제주시 수덕로 81 1층,4,5
1068,카페안길9,제주특별자치도 제주시 광평안길 9,1,5
1069,리코마망,제주특별자치도 제주시 수덕9길 86-3 1층,2,5
1070,더스트롱홀드커피,제주특별자치도 제주시 월광로 77,0,0
1071,카페그라나다,제주특별자치도 제주시 도공로 86-1,88,4.1
1072,이더,제주특별자치도 제주시 오도1길 27 2층,0,0
1073,지그라나다,제주특별자치도 제주시 도공로 86-1 1/2층,0,0
1074,카페진정성 종점,제주특별자치도 제주시 서해안로 124 1층,611,3.7
1075,몽그레 제주공항점,제주특별자치도 제주시 도리로 84,456,4
1076,카페주비,제주특별자치도 제주시 도리로 84 1층,3,4.6
1077,로치아 커피로스터스,제주특별자치도 제주시 도공로 53 1층,13,4.8
1078,제주다올,제주특별자치도 제주시 도두항서7길 9 1층,38,4.5
1079,리치망고 도두해안로점,제주특별자치도 제주시 서해안로 191 1층,62,3.4
1080,치딩,제주특별자치도 제주시 도두항서길 41 블루파크시티 102호,19,4.4
1081,카페봄봄 도두점,제주특별자치도 제주시 도공로 32 1층,1,2.7
1082,희스토리,제주특별자치도 제주시 서해안로 182 1/2층,21,4.8
1083,제주도푸른밤,제주특별자치도 제주시 도공로 4-2 2층,0,5
1084,룰루랄라,제주특별자치도 제주시 서해안로 161 1층,2,5
1085,7080 나도가수다 라이브카페,제주특별자치도 제주시 서해안로 216 상가동 2층,0,5
1086,아이쿠키유,제주특별자치도 제주시 서해안로 135 1층,13,5
1087,191카페,제주특별자치도 제주시 서해안로 191 2층,3,5
1088,샤론앤이든,제주특별자치도 제주시 서해안로 210,4,3
1089,스탑샷사진카페,제주특별자치도 제주시 도리로 115,59,0
1090,카페플랑,제주특별자치도 제주시 서해안로 152,0,2.6
1091,도두과자점,제주특별자치도 제주시 도공로 18,1,0
1092,해변콘서트,제주특별자치도 제주시 서해안로 160 2층,0,0
1093,카페해오름노을,제주특별자치도 서귀포시 말질로 261,1,5
1094,얼리블랙,제주특별자치도 서귀포시 말질로 322,0,0
1095,색놀이터 그린점,제주특별자치도 서귀포시 말질로 147-1 1층,2,0
1096,올디벗구디,제주특별자치도 서귀포시 일주서로 330,107,4.2
1097,카페느슨,제주특별자치도 서귀포시 중산간서로356번길 42,74,5
1098,새벽이슬,제주특별자치도 제주시 신비마을1길 6-1,0,0
1099,에이바우트커피 한라대점,제주특별자치도 제주시 한라대학로 39 1/2층,14,3.5
1100,미닝풀모먼츠,제주특별자치도 제주시 노형6길 28,27,4.6
1101,투썸플레이스 제주한라대점,제주특별자치도 제주시 한라대학로 17 1/2층,1,3.6
1102,그날의조각,제주특별자치도 제주시 노형1길 39 1층,16,3.9
1103,메가MGC커피 제주한라대점,제주특별자치도 제주시 한라대학로 82 미래파크빌 1층,3,3.7
1104,공차 제주한라대점,제주특별자치도 제주시 한라대학로 31 1층,3,2.2
1105,피스풀제주카페,제주특별자치도 제주시 진군3길 22 1층,2,4.8
1106,이츠커피,제주특별자치도 제주시 정원로 57,6,4.7
1107,킴스케이크,제주특별자치도 제주시 방일4길 45-2,0,0
1108,구움디저트,제주특별자치도 제주시 진군3길 27-27 1층,7,4.2
1109,샌치블리,제주특별자치도 제주시 진군3길 15-1,6,5
1110,씨커,제주특별자치도 제주시 한라대학로 33,1,
1111,그리키,제주특별자치도 제주시 노형2길 47-4 1층 102호,9,5
1112,쥬씨 제주한라대점,제주특별자치도 제주시 정원로 51,1,4.7
1113,더벤티 제주한라대점,제주특별자치도 제주시 한라대학로 37 1층,0,3
1114,에이프릴,제주특별자치도 제주시 삼무로9길 30,0,5
1115,지유명차 제주노형점,제주특별자치도 제주시 진군중길 1 1층 101호,1,0
1116,귤낭,제주특별자치도 서귀포시 이어도로 1028-12 D동,4,5
1117,커피트리,제주특별자치도 제주시 한라대학로 73,0,0
1118,늘봄커피편의점,제주특별자치도 제주시 한라대학로 12,0,0
1119,커피스미다,제주특별자치도 제주시 정원로 53,1,5
1120,한앤솜하우스,제주특별자치도 제주시 진군남2길 10-5,2,5
1121,카페38,제주특별자치도 제주시 한라대학로 38 금호세계교육관 지하1층,0,3
1122,꽃이피다,제주특별자치도 서귀포시 남성로 136 1층,103,4.6
1123,커피한라,제주특별자치도 제주시 오남로 208 2층,4,4.6
1124,에스프레소라운지,제주특별자치도 제주시 한라대학로 1 1/2층,162,3.6
1125,브릭커피,제주특별자치도 제주시 정존1길 21,29,3.2
1126,나지금제주,제주특별자치도 제주시 수덕5길 85-5,9,4.3
1127,카페소바니,제주특별자치도 제주시 수덕9길 85-6 1층,4,4.1
1128,디저트카페프룻,제주특별자치도 제주시 수덕5길 82,3,4.8
1129,허커피로스터스,제주특별자치도 제주시 정존5길 9 1층,2,4.9
1130,파스쿠찌 제주한라대점,제주특별자치도 제주시 고사마루길 2 1층,2,3.6
1131,여흘,제주특별자치도 제주시 노형1길 10 1층,2,4.6
1132,잇츠오케이크,제주특별자치도 제주시 수덕9길 85-2,6,4.6
1133,테스그릭,제주특별자치도 제주시 노형1길 12-13,5,4.4
1134,청자다방 노형1호점,제주특별자치도 제주시 정존5길 23 1층,1,5
1135,먼트커피,제주특별자치도 제주시 정존5길 31 1층,5,4.7
1136,스톤브로스,제주특별자치도 제주시 정존7길 19 정화빌딩 1층 103호,7,3.8
1137,커피마마퀸 제주노형점,제주특별자치도 제주시 수덕로 69 1층 101호,4,5
1138,나우커피 제주노형점,제주특별자치도 제주시 정존5길 25,1,4.3
1139,라볼페,제주특별자치도 제주시 수덕5길 85-1,0,0
1140,카페누리,제주특별자치도 제주시 노형로 340,0,0
1141,사계절커피,제주특별자치도 제주시 정존3길 26 1층,4,5
1142,볼케노 카페,제주특별자치도 제주시 정존3길 26 1층,0,0
1143,카페블루 하우스 제주점,제주특별자치도 제주시 노형5길 11 1층,107,4.5
1144,디뷰,제주특별자치도 제주시 노형7길 9-16,54,4.4
1145,스위츠커피바,제주특별자치도 제주시 노형4길 25 1층,114,
1146,투썸플레이스 제주노형오거리점,제주특별자치도 제주시 1100로 3339 1층,8,2.2
1147,컴플리트커피 노형점,제주특별자치도 제주시 노형6길 21,37,4
1148,제주커피집 심심,제주특별자치도 제주시 노형7길 3-4,16,4
1149,더치앤빈 제주노형점,제주특별자치도 제주시 노형10길 9 1층,5,3.7
1150,에이바우트커피 아이파크점,제주특별자치도 제주시 노형10길 9 1층,4,2
1151,오하레,제주특별자치도 제주시 노형4길 21,13,4.9
1152,디저트39 제주노형점,제주특별자치도 제주시 노형3길 21,1,1.5
1153,빽다방 탐라도서관점,제주특별자치도 제주시 노형6길 27 1층,0,4.5
1154,도노미,제주특별자치도 제주시 정존9길 5 1층,0,5
1155,샤론앤이든,제주특별자치도 제주시 노형10길 4,19,5
1156,베러먼데이커피 제주노형주민센터점,제주특별자치도 제주시 노형11길 18 1층,3,5
1157,달리는커피 제주노형점,제주특별자치도 제주시 노형7길 4,3,5
1158,꾸잇베이크샵,제주특별자치도 제주시 정존7길 3 1층 101호,12,5
1159,타이거커피 제주점,제주특별자치도 제주시 노형9길 1,9,4
1160,노다웃디저트,제주특별자치도 제주시 정존7길 3 101호,3,5
1161,힐록,제주특별자치도 제주시 노형1길 33,1,5
1162,한량2010,제주특별자치도 제주시 노형4길 6,4,4
1163,카페다원,제주특별자치도 제주시 노형7길 7 1층 101호,13,5
1164,정낭티룸,제주특별자치도 제주시 노형3길 6-10 보은채빌라 1층,0,4
1165,빽다방 제주노형뜨란채점,제주특별자치도 제주시 수덕로 35,0,4.2
1166,이디야커피 제주노형점,제주특별자치도 제주시 달마루길 10-1,0,2
1167,카페109,제주특별자치도 제주시 달마루길 10-9 유유빌딩 1층,6,4.8
1168,더치박스,제주특별자치도 제주시 달마루길 18,3,5
