num,id,store,business,address,x,y,url
95,513756768,용흥작은도서관,도서관,제주특별자치도 서귀포시 용흥로 55,126.4824565,33.25146578,http://place.map.kakao.com/513756768
96,1975561645,노형부영2차새마을작은도서관,도서관,제주특별자치도 제주시 과원로 11,126.4847102,33.47690731,http://place.map.kakao.com/1975561645
97,845348082,원앙새마을작은도서관,도서관,제주특별자치도 제주시 원노형로 93,126.4849703,33.47986922,http://place.map.kakao.com/845348082
98,1866770702,으뜸새마을작은도서관,도서관,제주특별자치도 제주시 진군1길 3,126.4816958,33.47832647,http://place.map.kakao.com/1866770702
99,21815396,해오름새마을작은도서관,도서관,제주특별자치도 제주시 연화로 16,126.4864501,33.47996913,http://place.map.kakao.com/21815396
100,1409795254,행복나눔작은도서관,도서관,제주특별자치도 제주시 원노형로 46,126.4845325,33.48475764,http://place.map.kakao.com/1409795254
101,1850556191,꼬마도서관,도서관,제주특별자치도 제주시 연동 297-1,126.4862514,33.48739382,http://place.map.kakao.com/1850556191
102,1897396657,연동대림새마을작은도서관,도서관,제주특별자치도 제주시 국기로 14,126.4887668,33.48047278,http://place.map.kakao.com/1897396657
103,8250074,놀이도서관,도서관,제주특별자치도 제주시 국기로 5,126.490049,33.48125704,http://place.map.kakao.com/8250074
104,27210076,제주한라병원 도서실,도서관,제주특별자치도 제주시 도령로 65,126.4850701,33.48991338,http://place.map.kakao.com/27210076
105,26325764,새삶새마을문고,도서관,제주특별자치도 제주시 도령북길 8,126.4853682,33.49299084,http://place.map.kakao.com/26325764
106,10018371,새삶청소년공부방,도서관,제주특별자치도 제주시 도령북길 8,126.4853877,33.49297199,http://place.map.kakao.com/10018371
107,3687807,꿈꾸는북라이크작은도서관,도서관,제주특별자치도 제주시 서해안로 456-8,126.4891069,33.51783248,http://place.map.kakao.com/3687807
108,821864954,제주꿈바당어린이도서관,도서관,제주특별자치도 제주시 연오로 140,126.4997666,33.48052127,http://place.map.kakao.com/821864954
109,2103742471,상승새마을작은도서관,도서관,제주특별자치도 제주시 신대로 101,126.4968864,33.48815873,http://place.map.kakao.com/2103742471
110,1850914491,꼬마도서관,도서관,제주특별자치도 제주시 외도일동 560-3,126.4941052,33.48310931,http://place.map.kakao.com/1850914491
111,7948608,설문대어린이도서관,도서관,제주특별자치도 제주시 신대로10길 48-9,126.4925107,33.49158587,http://place.map.kakao.com/7948608
112,27282965,반딧불이작은도서관,도서관,제주특별자치도 제주시 연삼로 22,126.4946088,33.49347607,http://place.map.kakao.com/27282965
113,7940950,서귀포시중앙도서관,도서관,제주특별자치도 서귀포시 김정문화로 32,126.5076302,33.25146431,http://place.map.kakao.com/7940950
114,21851436,연미새마을작은도서관,도서관,제주특별자치도 제주시 연사길 142,126.5053257,33.48679343,http://place.map.kakao.com/21851436
115,1354332786,꿈왓작은도서관,도서관,제주특별자치도 제주시 용문로11길 22,126.5068457,33.50716644,http://place.map.kakao.com/1354332786
116,442297543,하늘길방음작은도서관,도서관,제주특별자치도 제주시 용마로2길 38,126.5080737,33.5140171,http://place.map.kakao.com/442297543
