num,name,address,review,score
390,유성여인숙,제주특별자치도 서귀포시 천지연로 11,0,0
391,바다해호텔,제주특별자치도 서귀포시 천지연로 3-1,0,4.9
392,성도여인숙,제주특별자치도 서귀포시 솔동산로21번길 16-1,0,0
393,신신호텔 서귀포점,제주특별자치도 서귀포시 태평로371번길 18,35,3.7
394,헤이 서귀포,제주특별자치도 서귀포시 태평로 363,183,3.2
395,호텔가온제이스테이,제주특별자치도 서귀포시 서문로41번길 23,15,3.3
396,트루엘레지던스,제주특별자치도 서귀포시 태평로371번길 18,6,4.3
397,호텔DK,제주특별자치도 서귀포시 중앙로54번길 12,13,3.9
398,진모텔,제주특별자치도 서귀포시 중앙로47번길 7-1,3,4.5
399,모멘토호텔,제주특별자치도 서귀포시 태평로439번길 21 1층,8,5
400,칠십리호텔,제주특별자치도 서귀포시 태평로353번길 22-3,2,2
401,이아호텔,제주특별자치도 서귀포시 중정로 36,0,5
402,록산모텔,제주특별자치도 서귀포시 중앙로47번길 11,1,5
403,베네치아호텔,제주특별자치도 서귀포시 중앙로 23-2,1,0
404,퀸호텔,제주특별자치도 서귀포시 태평로353번길 22-19,2,5
405,서현호스텔,제주특별자치도 서귀포시 천지로 15,0,3
406,발리모텔,제주특별자치도 서귀포시 서문로41번길 21-1,0,0
407,올래모텔,제주특별자치도 서귀포시 명동로 13-3,0,0
408,서라벌호텔,제주특별자치도 서귀포시 명동로 4,2,0
409,스트로베리 필드,제주특별자치도 서귀포시 중정로61번길 11-1,0,3
410,3번지여인숙,제주특별자치도 서귀포시 중앙로59번길 11,0,0
411,동원장여관,제주특별자치도 서귀포시 중앙로48번길 3,0,0
412,동원장여관,제주특별자치도 서귀포시 대정읍 하모이삼로52번길 14,0,0
413,대중각모텔,제주특별자치도 서귀포시 천지로 7,1,0
414,다정여인숙,제주특별자치도 서귀포시 이중섭로 23-5,0,0
415,아인스호스텔,제주특별자치도 서귀포시 태평로 432,12,4.1
416,렉스호텔,제주특별자치도 서귀포시 중앙로42번길 42-1,2,2
417,리치모텔,제주특별자치도 서귀포시 정방로 7-6,1,1
418,만평장모텔,제주특별자치도 서귀포시 태평로431번길 15,0,0
419,락희장,제주특별자치도 서귀포시 중정로91번길 11,0,0
420,한란장모텔,제주특별자치도 서귀포시 정방로 7-9,0,0
421,오성여관,제주특별자치도 서귀포시 명동로 43-7,0,0
422,노블모텔,제주특별자치도 서귀포시 정방로 7-1,0,0
423,미미여관,제주특별자치도 서귀포시 중정로91번길 12-1,0,4
424,장수각모텔,제주특별자치도 서귀포시 태평로431번길 22,0,0
425,대전여인숙,제주특별자치도 서귀포시 대정읍 하모상가로 18-2,0,0
426,대전여인숙,제주특별자치도 서귀포시 중정로 100-2,0,0
427,서귀모텔,제주특별자치도 서귀포시 명동로 43-5,0,0
428,중앙여인숙,제주특별자치도 서귀포시 태평로431번길 12,0,0
429,영원여인숙,제주특별자치도 서귀포시 태평로431번길 16,0,0
430,동일여인숙,제주특별자치도 서귀포시 중정로 96-1,0,0
431,태흥호텔,제주특별자치도 서귀포시 중정로91번길 54,0,0
432,송원모텔,제주특별자치도 서귀포시 천지로 31,0,5
433,만수각여관,제주특별자치도 서귀포시 중앙로79번길 7,0,0
434,꼬닥꼬닥모텔,제주특별자치도 서귀포시 천지로 39,0,0
435,영림여관,제주특별자치도 서귀포시 중정로91번길 28,0,1
436,금학장모텔,제주특별자치도 서귀포시 중정로91번길 57-2,0,0
437,정오여인숙,제주특별자치도 서귀포시 동문동로 17,0,0
438,상효원수목원 캠핑장,제주특별자치도 서귀포시 상효동 1562,0,0
439,제주오름캠핑장,제주특별자치도 서귀포시 516로 492-19,0,0
440,한라여관,제주특별자치도 서귀포시 칠십리로 476,0,0
441,캠파제주,제주특별자치도 서귀포시 516로 574-23,20,2.3
442,소금막호스텔,제주특별자치도 서귀포시 쇠소깍로 151-14,3,4.2
443,제주시 명도암유스호스텔,제주특별자치도 제주시 명림로 393,0,0
444,제주청소년야영장,제주특별자치도 제주시 봉개동 234-4,1,0
445,제주베스트힐 글램핑&펜션,제주특별자치도 제주시 조천읍 남조로 2109-36 1층,47,4.3
446,T무인텔,제주특별자치도 제주시 조천읍 남조로 2393,0,0
447,아랑조아무인텔,제주특별자치도 제주시 조천읍 남조로 2397,0,0
448,제주교래자연휴양림 야영장,제주특별자치도 제주시 조천읍 남조로 2023,27,3.5
449,맥스무인텔,제주특별자치도 제주시 조천읍 번영로 1208-7,0,3.2
450,동야루별장,제주특별자치도 제주시 조천읍 대흘9길 30,0,0
451,메이풀하우스,제주특별자치도 제주시 조천읍 곱은달서길 165,0,3.5
452,유성모텔,제주특별자치도 제주시 조천읍 함덕13길 9,0,2.5
453,붉은오름자연휴양림 숲속야영장,제주특별자치도 서귀포시 표선면 가시리 산 158,6,4
454,교래무인텔,제주특별자치도 제주시 조천읍 남조로 1772-39,0,2.5
455,교래생태체험장,제주특별자치도 제주시 조천읍 교래4길 20-13,0,5
456,더올레무인텔,제주특별자치도 제주시 조천읍 교래4길 74,0,0
457,코지무인텔,제주특별자치도 제주시 조천읍 남조로 1726,0,0
458,초록별장,제주특별자치도 제주시 조천읍 중산간동로 837-15,0,0
459,귤빛캠핑장,제주특별자치도 제주시 조천읍 함와로 428,11,5
460,함덕해수욕장 야영장,제주특별자치도 제주시 조천읍 조함해안로 525,21,2
461,벨라유나,제주특별자치도 제주시 조천읍 신북로 621,6,4
462,힐하우스모텔,제주특별자치도 제주시 조천읍 신북로 621,0,0
463,봉이나라글램핑장 선흘온천점,제주특별자치도 제주시 조천읍 선흘리 3067,0,0
464,제주TS유스호스텔,제주특별자치도 서귀포시 남원읍 남조로 861-78,0,3.5
465,노블렛유스호스텔,제주특별자치도 서귀포시 남원읍 남조로 861-83,1,0
466,벨리타캠핑장,제주특별자치도 제주시 조천읍 중산간동로 1194,6,4.2
467,골체오름캠핑장,제주특별자치도 제주시 조천읍 번영로 1648-41,5,5
468,선흘별장,제주특별자치도 제주시 조천읍 우진오름길 66,0,0
469,선흘 동백동산 에코촌유스호스텔,제주특별자치도 제주시 조천읍 우진오름길 66,14,0
470,제주메이더호텔 카라반빌리지,제주특별자치도 제주시 구좌읍 일주동로 1626,1,5
471,메이리조트 카라반,제주특별자치도 제주시 구좌읍 일주동로 1626,0,0
472,작은바람언덕 캠핑카리반,제주특별자치도 서귀포시 남원읍 태위로 592,0,0
473,호텔이디,제주특별자치도 서귀포시 남원읍 태위로 690-3,0,2.6
474,기풍호텔,제주특별자치도 서귀포시 남원읍 남원회관로 73,1,2.6
475,서울호텔,제주특별자치도 서귀포시 남원읍 태위로 706,0,1
476,조랑말체험공원캠핑장,제주특별자치도 서귀포시 표선면 녹산로 381-15,2,0
477,에어그라운드,제주특별자치도 서귀포시 남원읍 남태해안로 439,25,3.6
478,김녕해수욕장 야영장,제주특별자치도 제주시 구좌읍 김녕리 488,8,3.3
479,야영장,제주특별자치도 제주시 구좌읍 송당리,1,4
480,디포레카라반파크,제주특별자치도 제주시 구좌읍 송당6길 78-1,5,3.4
481,월정여관,제주특별자치도 제주시 구좌읍 월정1길 66-3,7,5
482,JK드라이브인호텔,제주특별자치도 서귀포시 표선면 번영로 3274,1,1
483,모구리야영장,제주특별자치도 서귀포시 성산읍 서성일로 260,36,4.3
484,모구리야영장 한라산영지,제주특별자치도 서귀포시 성산읍 서성일로 260,0,0
485,모구리야영장 가족영지,제주특별자치도 서귀포시 성산읍 서성일로 260,0,0
486,모구리야영장 산방산영지,제주특별자치도 서귀포시 성산읍 서성일로 260,0,0
487,모구리야영장 일출봉영지,제주특별자치도 서귀포시 성산읍 서성일로 260,0,0
488,뉴그린모텔,제주특별자치도 서귀포시 대정읍 신영로 93-3,0,0
489,뉴그린모텔,제주특별자치도 서귀포시 표선면 표선백사로 119,3,4.3
490,표선카라반,제주특별자치도 서귀포시 표선면 표선동서로 324-18,6,3
491,비치파크모텔,제주특별자치도 서귀포시 표선면 표선중앙로117번길 1,1,1
492,대우모텔,제주특별자치도 서귀포시 표선면 표선중앙로 66,0,0
493,호텔신라장,제주특별자치도 서귀포시 표선면 표선중앙로 73,0,0
494,어라운드폴리,제주특별자치도 서귀포시 성산읍 서성일로 433,100,4
495,표선해수욕장 야영장,제주특별자치도 서귀포시 표선면 표선리,10,3
496,금석야영장,제주특별자치도 서귀포시 성산읍 난산로 295,0,0
497,크리스탈모텔,제주특별자치도 제주시 구좌읍 세화1길 15,0,0
498,잼핑홀리데이 신산점,제주특별자치도 서귀포시 성산읍 신산리 953,0,0
499,하도카라반,제주특별자치도 제주시 구좌읍 하도리 2266-4,0,5
500,종달바베큐캠핑,제주특별자치도 제주시 구좌읍 세종로 353,5,4.5
501,성산아쿠아비치호텔,제주특별자치도 서귀포시 성산읍 일주동로 4258,5,3.5
502,제주룩스호텔,제주특별자치도 서귀포시 성산읍 동류암로 38,5,2.2
503,프린스장모텔,제주특별자치도 서귀포시 성산읍 동류암로36번길 2,0,4.3
504,동남모텔,제주특별자치도 서귀포시 성산읍 동류암로39번길 13,0,0
505,나이스모텔,제주특별자치도 서귀포시 성산읍 고성오조로 87-3,0,0
506,헤라호텔,제주특별자치도 서귀포시 성산읍 성산등용로17번길 5,2,1
507,수지여관,제주특별자치도 서귀포시 성산읍 성산중앙로40번길 12,0,0
508,홍조단괴해수욕장 야영장,제주특별자치도 제주시 우도면 연평리 2565-1 고수물길,0,5
509,산호해수욕장 야영장,제주특별자치도 제주시 우도면 연평리 2565,6,3.4
510,사프리카더캠프,제주특별자치도 제주시 우도면 연평리 428,0,0
511,가온스테이,제주특별자치도 제주시 우도면 우도해안길 998,0,0
512,비양도 캠핑장,제주특별자치도 제주시 우도면 연평리,18,5
