num,name,address,review,score
298,그린데이 게스트하우스,제주특별자치도 제주시 남성로 158-3 그린데이,47,3.6
299,싱글스토리,제주특별자치도 제주시 중앙로23길 24-6,6,4.2
300,미소게스트하우스,제주특별자치도 제주시 관덕로 41,16,3.4
301,농땡이연구소,제주특별자치도 제주시 중앙로 49 대영빌딩 4층,15,4.7
302,아지호스텔,제주특별자치도 제주시 무근성7길 16-13,4,3.9
303,제주공항게스트하우스 웨이브사운드,제주특별자치도 제주시 관덕로8길 24,110,3.5
304,반64,제주특별자치도 제주시 중앙로12길 22,0,0
305,토다게스트하우스,제주특별자치도 제주시 동문로 10 3층,19,4.3
306,동문취향 게스트하우스,제주특별자치도 제주시 관덕로15길 4,14,3.8
307,몽중인,제주특별자치도 제주시 중앙로4길 6,12,3.9
308,마이코리아게스트하우스,제주특별자치도 제주시 탑동로 17,4,3.5
309,난장게스트하우스,제주특별자치도 제주시 중앙로5길 13 2층,0,2
310,제주비전하우스,제주특별자치도 제주시 중앙로5길 3,6,0
311,필그림,제주특별자치도 서귀포시 속골로 66-7,2,5
312,게스트하우스 장,제주특별자치도 서귀포시 호근동 201-4 1층,0,0
313,그린게스트하우스,제주특별자치도 제주시 사라봉7길 44,35,3.9
314,사두아쉬람,제주특별자치도 제주시 만덕로4길 18,0,5
315,꼼지락게스트하우스,제주특별자치도 제주시 동문로11길 7-3,0,0
316,또랑게스트하우스,제주특별자치도 제주시 한북로 338,64,4.3
317,제라쉐어하우스,제주특별자치도 제주시 고마로 94,0,0
318,랑랑쉐어하우스,제주특별자치도 제주시 사라봉1길 12-2,0,3.7
319,올레스테이,제주특별자치도 서귀포시 중정로 22,18,4.2
320,백패커스홈,제주특별자치도 서귀포시 중정로 24,38,3.9
321,서귀더부티크,제주특별자치도 서귀포시 서문로41번길 10-1,21,0
322,슬로우스텝 프리다이빙센터,제주특별자치도 서귀포시 서문로29번길 37 2층,0,0
323,공간인화,제주특별자치도 서귀포시 중정로5번길 21,6,5
324,별빛옥상게스트하우스,제주특별자치도 서귀포시 남성로 140,1,4.4
325,미친게스트하우스,제주특별자치도 서귀포시 중정로 19-6,1,1
326,민중각게스트하우스,제주특별자치도 서귀포시 서문로28번길 4,8,4
327,늘코삿,제주특별자치도 서귀포시 지장샘로 5-8,0,0
328,한라산게스트하우스,제주특별자치도 제주시 제주대학로 77 2층,105,4.5
329,해발300게스트하우스,제주특별자치도 제주시 516로 3157,0,0
330,이레하우스,제주특별자치도 제주시 신설동길 45-9,5,4
331,섬게스트하우스,제주특별자치도 제주시 별도봉길 7,0,0
332,구덕게스트하우스,제주특별자치도 서귀포시 칠십리로 61-1,15,4
333,서귀포항구호텔&게스트하우스,제주특별자치도 서귀포시 칠십리로 40-2,0,0
334,송정게스트하우스,제주특별자치도 서귀포시 칠십리로 139,0,0
335,올레휴,제주특별자치도 서귀포시 천지로 13,0,5
336,청춘게스트하우스,제주특별자치도 서귀포시 이중섭로 31,21,3.9
337,모멘토게스트룸카페,제주특별자치도 서귀포시 태평로439번길 21,0,0
