num,id,store,business,location,x,y,url
88,26434458,수한의원,병원,제주특별자치도 제주시 애월읍 하광로 2,126.41077,33.48495001,http://place.map.kakao.com/26434458
89,8131296,하귀하나로의원,병원,제주특별자치도 제주시 애월읍 일주서로 7136,126.4121638,33.48505039,http://place.map.kakao.com/8131296
90,14744990,하나로치과,병원,제주특별자치도 제주시 애월읍 일주서로 7136,126.4121788,33.48505587,http://place.map.kakao.com/14744990
91,27136484,중문신내과의원,병원,제주특별자치도 서귀포시 중문로 1,126.4230072,33.25198408,http://place.map.kakao.com/27136484
92,10000520,중문의원,병원,제주특별자치도 서귀포시 중문상로 36,126.4254531,33.25143639,http://place.map.kakao.com/10000520
93,10788979,중문삼성연합의원,병원,제주특별자치도 서귀포시 중문로 7,126.4231873,33.25266293,http://place.map.kakao.com/10788979
94,1885213524,이편한치과의원,병원,제주특별자치도 서귀포시 천제연로 200,126.4260665,33.25150775,http://place.map.kakao.com/1885213524
95,10000524,중문 한의원,병원,제주특별자치도 서귀포시 천제연로 182,126.4239193,33.2516529,http://place.map.kakao.com/10000524
96,10035570,파티마의원,병원,제주특별자치도 서귀포시 천제연로 209,126.4269791,33.25175359,http://place.map.kakao.com/10035570
97,9448080,제중당한의원,병원,제주특별자치도 서귀포시 중문로 7,126.4230283,33.25269465,http://place.map.kakao.com/9448080
98,27214639,중문유앤이한의원,병원,제주특별자치도 서귀포시 천제연로 206,126.4265773,33.25149568,http://place.map.kakao.com/27214639
99,10784874,중문치과의원,병원,제주특별자치도 서귀포시 천제연로 182,126.4239837,33.25166041,http://place.map.kakao.com/10784874
100,18666333,중문미담치과,병원,제주특별자치도 서귀포시 천제연로 185,126.4245146,33.25185762,http://place.map.kakao.com/18666333
101,9068824,백상치과의원,병원,제주특별자치도 서귀포시 중문로 1,126.4230069,33.25202014,http://place.map.kakao.com/9068824
102,9370524,원치과의원,병원,제주특별자치도 서귀포시 중문로 7,126.4231872,33.25267375,http://place.map.kakao.com/9370524
103,739323119,생생한의원,병원,제주특별자치도 서귀포시 대포중앙로 14,126.4330434,33.24989519,http://place.map.kakao.com/739323119
104,638048356,제주새로운내과의원,병원,제주특별자치도 제주시 우정로 69,126.4311183,33.48663459,http://place.map.kakao.com/638048356
105,793900654,외도굿모닝이비인후과의원,병원,제주특별자치도 제주시 우평로 338,126.4305357,33.48424721,http://place.map.kakao.com/793900654
106,610155483,연세차내과의원,병원,제주특별자치도 제주시 우평로 338,126.4306241,33.48421876,http://place.map.kakao.com/610155483
107,550153698,구구정형외과의원,병원,제주특별자치도 제주시 우정로 55,126.4311224,33.48797887,http://place.map.kakao.com/550153698
108,10704161,우리소아청소년과,병원,제주특별자치도 제주시 우정로15길 5,126.4317287,33.48608471,http://place.map.kakao.com/10704161
109,24710286,외도하나의원,병원,제주특별자치도 제주시 우정로 69,126.4311397,33.48665542,http://place.map.kakao.com/24710286
110,10079644,강형윤가정의학과의원,병원,제주특별자치도 제주시 우정로 59,126.431049,33.48752594,http://place.map.kakao.com/10079644
111,17360008,꾸러기 소아청소년과의원,병원,제주특별자치도 제주시 우정로 63,126.4311451,33.4871423,http://place.map.kakao.com/17360008
112,19305192,참사랑소아청소년과,병원,제주특별자치도 제주시 우정로 56,126.4307157,33.48797701,http://place.map.kakao.com/19305192
113,2144480470,제주늘푸른치과,병원,제주특별자치도 제주시 우정로 52,126.4307556,33.48813226,http://place.map.kakao.com/2144480470
114,1133474544,연세외도정형외과의원,병원,제주특별자치도 제주시 절물1길 40,126.4314485,33.48945897,http://place.map.kakao.com/1133474544
115,8638017,강한의원,병원,제주특별자치도 제주시 우정로 52,126.4307557,33.48811243,http://place.map.kakao.com/8638017
116,9278886,푸르내 가정의학과의원,병원,제주특별자치도 제주시 우정로 70,126.4306449,33.4866243,http://place.map.kakao.com/9278886
117,11024485,남도의원,병원,제주특별자치도 제주시 우정로 65,126.4311253,33.48687895,http://place.map.kakao.com/11024485
118,1603970023,외도행복치과의원,병원,제주특별자치도 제주시 우정로15길 1,126.4310263,33.48622935,http://place.map.kakao.com/1603970023
119,87986404,배진성마취통증의학과의원,병원,제주특별자치도 제주시 우정로15길 5,126.4317287,33.48609192,http://place.map.kakao.com/87986404
120,10079685,용한의원,병원,제주특별자치도 제주시 우정로 66,126.4306949,33.48688418,http://place.map.kakao.com/10079685
121,16978469,미앤미치과,병원,제주특별자치도 제주시 우정로15길 5,126.4319872,33.48605705,http://place.map.kakao.com/16978469
122,1425427443,양병준한의원,병원,제주특별자치도 제주시 조공포길 42,126.4341231,33.48852275,http://place.map.kakao.com/1425427443
123,672348364,누리한의원,병원,제주특별자치도 제주시 우정로13길 3,126.4314209,33.48709669,http://place.map.kakao.com/672348364
124,428052721,원치과의원,병원,제주특별자치도 제주시 우정로 20,126.4306416,33.49107452,http://place.map.kakao.com/428052721
125,24923386,WE병원,병원,제주특별자치도 서귀포시 1100로 453-95,126.4440898,33.28609646,http://place.map.kakao.com/24923386
126,578092976,서울나눔마취통증의학과의원,병원,제주특별자치도 제주시 고사마루길 2,126.4722638,33.48024132,http://place.map.kakao.com/578092976
127,878975830,어울림의원,병원,제주특별자치도 제주시 노형로 362,126.4750091,33.48262417,http://place.map.kakao.com/878975830
128,26597146,최고이비인후과의원,병원,제주특별자치도 제주시 노형로 376,126.476118,33.48340603,http://place.map.kakao.com/26597146
129,1953686211,예쁨주의쁨의원,병원,제주특별자치도 제주시 노형8길 3,126.4777418,33.48445783,http://place.map.kakao.com/1953686211
130,718546322,톡스앤필의원 제주점,병원,제주특별자치도 제주시 노형로 378,126.4762933,33.48359791,http://place.map.kakao.com/718546322
131,2118624247,이종영안과의원,병원,제주특별자치도 제주시 노형로 378,126.476302,33.48359074,http://place.map.kakao.com/2118624247
132,26616741,눈사랑안과의원,병원,제주특별자치도 제주시 노형8길 2,126.4773369,33.484329,http://place.map.kakao.com/26616741
133,1638218001,전원중속내과의원,병원,제주특별자치도 제주시 노형로 378,126.476302,33.48359074,http://place.map.kakao.com/1638218001
134,1683115751,이지봄안과의원,병원,제주특별자치도 제주시 노형로 390,126.4771241,33.48429565,http://place.map.kakao.com/1683115751
135,234291622,노형그랜드치과의원,병원,제주특별자치도 제주시 신형로 2,126.4756148,33.48299278,http://place.map.kakao.com/234291622
136,27467567,서울오름치과,병원,제주특별자치도 제주시 노형14길 14,126.4798162,33.48464056,http://place.map.kakao.com/27467567
137,1592705368,삼성서울정형외과의원,병원,제주특별자치도 제주시 노형로 386,126.4769442,33.48414883,http://place.map.kakao.com/1592705368
138,409250346,주소아청소년과의원,병원,제주특별자치도 제주시 노형8길 8,126.4778489,33.48400118,http://place.map.kakao.com/409250346
139,1945309773,제주아나픈치과의원,병원,제주특별자치도 제주시 노형로 362,126.4750414,33.48262431,http://place.map.kakao.com/1945309773
140,10913238,현광철정형외과,병원,제주특별자치도 제주시 노형8길 3,126.4777989,33.48444455,http://place.map.kakao.com/10913238
141,251053261,대한내과의원,병원,제주특별자치도 제주시 노형11길 25,126.4777227,33.48279612,http://place.map.kakao.com/251053261
142,2134677503,권대헌내과의원,병원,제주특별자치도 제주시 노형로 386,126.4768699,33.48416384,http://place.map.kakao.com/2134677503
143,943308846,미모피부과의원,병원,제주특별자치도 제주시 1100로 3347,126.47963,33.4848201,http://place.map.kakao.com/943308846
144,8399011,신제주학문외과,병원,제주특별자치도 제주시 노형8길 2,126.47727,33.48435937,http://place.map.kakao.com/8399011
145,1665160926,최인철정신건강의원,병원,제주특별자치도 제주시 1100로 3347,126.4795955,33.48483799,http://place.map.kakao.com/1665160926
146,1365544637,강남스타성형외과,병원,제주특별자치도 제주시 신형로 14,126.4766413,33.48227584,http://place.map.kakao.com/1365544637
147,1901568210,서울위즈덤성형외과의원,병원,제주특별자치도 제주시 노형로 388,126.4770342,33.48421412,http://place.map.kakao.com/1901568210
148,26935128,김영중의원,병원,제주특별자치도 제주시 노형로 386,126.476926,33.48413523,http://place.map.kakao.com/26935128
149,809565803,조대경안심내과의원,병원,제주특별자치도 제주시 노형8길 2,126.4773477,33.48432724,http://place.map.kakao.com/809565803
150,2082740317,아미의원,병원,제주특별자치도 제주시 노형14길 12,126.4792918,33.48453017,http://place.map.kakao.com/2082740317
151,2051370801,속편한드림내과의원,병원,제주특별자치도 제주시 노형8길 3,126.4777989,33.48444455,http://place.map.kakao.com/2051370801
152,1433724800,청담루이성형외과,병원,제주특별자치도 제주시 노형14길 14,126.4797917,33.48441687,http://place.map.kakao.com/1433724800
153,34425951,노형오거리재활의학과의원,병원,제주특별자치도 제주시 1100로 3347,126.4796602,33.48482023,http://place.map.kakao.com/34425951
154,2114704133,슬하정신건강의학과의원,병원,제주특별자치도 제주시 노형8길 2,126.4773477,33.48432724,http://place.map.kakao.com/2114704133
155,8157422,홍성희여성외과,병원,제주특별자치도 제주시 노형8길 2,126.4773175,33.48433072,http://place.map.kakao.com/8157422
156,560829267,김민범한의원,병원,제주특별자치도 제주시 노형로 373,126.4756006,33.48373834,http://place.map.kakao.com/560829267
157,10092700,장원석치과의원,병원,제주특별자치도 제주시 노형로 378,126.476302,33.48359074,http://place.map.kakao.com/10092700
158,1862828625,하늘체한의원 제주점,병원,제주특별자치도 제주시 노형14길 14,126.4798342,33.4845054,http://place.map.kakao.com/1862828625
159,274979103,윤동원한의원,병원,제주특별자치도 제주시 노형로 388,126.4770342,33.48421412,http://place.map.kakao.com/274979103
160,2079960622,드림미성형외과의원,병원,제주특별자치도 제주시 1100로 3347,126.4797002,33.48478613,http://place.map.kakao.com/2079960622
161,1846011322,노형치과의원,병원,제주특별자치도 제주시 노형8길 2,126.4772741,33.48439545,http://place.map.kakao.com/1846011322
162,474874562,진플란티아치과의원,병원,제주특별자치도 제주시 1100로 3347,126.4796041,33.48483802,http://place.map.kakao.com/474874562
163,1960352322,노형365준의원,병원,제주특별자치도 제주시 수덕로 41,126.4727552,33.48615245,http://place.map.kakao.com/1960352322
164,9991134,푸른치과,병원,제주특별자치도 제주시 수덕로 41,126.4727574,33.48614344,http://place.map.kakao.com/9991134
165,799499041,선한의원,병원,제주특별자치도 제주시 수덕로 33,126.4734643,33.48667658,http://place.map.kakao.com/799499041
166,8085148,조은한의원,병원,제주특별자치도 제주시 수덕로 29,126.4736782,33.48689027,http://place.map.kakao.com/8085148
167,10799454,제주한의원,병원,제주특별자치도 제주시 정존13길 3,126.4771177,33.48534688,http://place.map.kakao.com/10799454
168,23487114,자연주의의원,병원,제주특별자치도 제주시 노형로 397,126.4774414,33.48519677,http://place.map.kakao.com/23487114
169,7989355,아름다운피부과의원,병원,제주특별자치도 제주시 도령로 5,126.4799283,33.48676879,http://place.map.kakao.com/7989355
170,10124986,강남성모안과의원,병원,제주특별자치도 제주시 수덕1길 3,126.4782616,33.48622444,http://place.map.kakao.com/10124986
171,10504724,서울수치과의원,병원,제주특별자치도 제주시 월랑로 3,126.4784797,33.48646698,http://place.map.kakao.com/10504724
172,10272065,노형이비인후과의원,병원,제주특별자치도 제주시 월랑로 1,126.4785705,33.48639524,http://place.map.kakao.com/10272065
173,9409643,제주사랑한의원,병원,제주특별자치도 제주시 월랑로 13,126.4776701,33.48724615,http://place.map.kakao.com/9409643
174,9071042,박지욱신경과의원,병원,제주특별자치도 제주시 월랑로 3,126.4784968,33.48648148,http://place.map.kakao.com/9071042
175,17522122,후한의원 제주점,병원,제주특별자치도 제주시 노형로 407,126.4782985,33.48581707,http://place.map.kakao.com/17522122
176,9971508,서울 내과의원,병원,제주특별자치도 제주시 도령로 1,126.4793039,33.48682748,http://place.map.kakao.com/9971508
177,669151954,아이엠플란트치과의원,병원,제주특별자치도 제주시 월랑로 5,126.478261,33.48668966,http://place.map.kakao.com/669151954
178,8635464,가톨릭정신과의원,병원,제주특별자치도 제주시 도령로 1,126.4792225,33.48676222,http://place.map.kakao.com/8635464
179,27354728,기만덕내과,병원,제주특별자치도 제주시 노형로 407,126.4782594,33.48588182,http://place.map.kakao.com/27354728
180,14566677,홍건수안과의원,병원,제주특별자치도 제주시 월랑로 3,126.4785055,33.48645627,http://place.map.kakao.com/14566677
181,10706562,우리치과,병원,제주특별자치도 제주시 월랑로 13,126.4775888,33.48717368,http://place.map.kakao.com/10706562
182,9648997,현대정형외과의원,병원,제주특별자치도 제주시 월랑로 1,126.4785663,33.48636637,http://place.map.kakao.com/9648997
183,9979632,제일내과의원,병원,제주특별자치도 제주시 월랑로 1,126.4785705,33.48639524,http://place.map.kakao.com/9979632
184,160891911,제주수흉부외과의원,병원,제주특별자치도 제주시 노형로 407,126.4783029,33.48579185,http://place.map.kakao.com/160891911
185,8332557,미우 성형외과,병원,제주특별자치도 제주시 노형로 407,126.4783069,33.48584957,http://place.map.kakao.com/8332557
186,8550728,이민정산부인과의원,병원,제주특별자치도 제주시 노형로 407,126.478307,33.48583875,http://place.map.kakao.com/8550728
187,1896698947,미치과교정과치과의원,병원,제주특별자치도 제주시 도령로 5,126.4799238,33.48679041,http://place.map.kakao.com/1896698947
188,1338422650,제주보화당한의원,병원,제주특별자치도 제주시 노형로 407,126.478309,33.4858622,http://place.map.kakao.com/1338422650
189,9246602,연세엘치과의원,병원,제주특별자치도 제주시 노형로 407,126.4783069,33.48584957,http://place.map.kakao.com/9246602
190,9062806,박내과의원,병원,제주특별자치도 제주시 월랑로 3,126.478531,33.48651408,http://place.map.kakao.com/9062806
191,1045651670,서울푸른정신건강의학과의원,병원,제주특별자치도 제주시 노형로 407,126.4783006,33.48582159,http://place.map.kakao.com/1045651670
192,9913230,아나파마취통증의학과,병원,제주특별자치도 제주시 노형로 407,126.4782975,33.48580805,http://place.map.kakao.com/9913230
193,10909860,행복한가정의학과,병원,제주특별자치도 제주시 수덕1길 3,126.4782401,33.48623156,http://place.map.kakao.com/10909860
194,10973267,화이트치과,병원,제주특별자치도 제주시 월랑로 1,126.4785705,33.48638442,http://place.map.kakao.com/10973267
195,203728407,현정신건강의학과의원,병원,제주특별자치도 제주시 월랑로 1,126.4785673,33.4863844,http://place.map.kakao.com/203728407
196,9957221,윤치과,병원,제주특별자치도 제주시 수덕1길 3,126.4782401,33.48622074,http://place.map.kakao.com/9957221
197,8233730,날씬의원,병원,제주특별자치도 제주시 도령로 5,126.4799238,33.48679041,http://place.map.kakao.com/8233730
198,8698872,김영석 성형외과,병원,제주특별자치도 제주시 도령로 1,126.4793812,33.48684223,http://place.map.kakao.com/8698872
199,17398471,마릴린제이의원,병원,제주특별자치도 제주시 월랑로 5,126.4782631,33.48668966,http://place.map.kakao.com/17398471
200,19898444,꽃잎위에선한의원,병원,제주특별자치도 제주시 노형로 407,126.4783412,33.48587856,http://place.map.kakao.com/19898444
201,374665206,메이한의원,병원,제주특별자치도 제주시 노형로 407,126.4783412,33.48587856,http://place.map.kakao.com/374665206
202,9346781,e좋은이비인후과,병원,제주특별자치도 제주시 월랑로 39,126.475693,33.48895083,http://place.map.kakao.com/9346781
203,9249413,양준호정형외과의원,병원,제주특별자치도 제주시 월랑로 39,126.4755763,33.48902967,http://place.map.kakao.com/9249413
204,613058122,위소아청소년과의원,병원,제주특별자치도 제주시 월랑로 39,126.4756155,33.48894689,http://place.map.kakao.com/613058122
205,13602259,이지현의원,병원,제주특별자치도 제주시 월랑로8길 1,126.4766367,33.48875647,http://place.map.kakao.com/13602259
206,9132123,성연내과의원,병원,제주특별자치도 제주시 월랑로 39,126.4756144,33.48894599,http://place.map.kakao.com/9132123
207,8461365,에덴산부인과,병원,제주특별자치도 제주시 수덕로 6,126.4752904,33.48862455,http://place.map.kakao.com/8461365
