num,id,store,business,location,x,y,url
138,932542285,올레코지게하 별관,게스트하우스,제주특별자치도 제주시 한림읍 귀덕남1길 14,126.2944501,33.43407549,http://place.map.kakao.com/932542285
139,754628370,레게스트하우스,게스트하우스,제주특별자치도 제주시 한림읍 귀덕9길 5,126.2910283,33.44308987,http://place.map.kakao.com/754628370
140,185180443,집의기록파트1,게스트하우스,제주특별자치도 제주시 한림읍 귀덕11길 60,126.297219,33.44648712,http://place.map.kakao.com/185180443
141,2094956134,민수민수 게스트하우스,게스트하우스,제주특별자치도 제주시 한림읍 일주서로 5903-6,126.2966432,33.44493674,http://place.map.kakao.com/2094956134
142,2001413042,모살개렌트하우스,게스트하우스,제주특별자치도 제주시 한림읍 일주서로 5849-3,126.290858,33.44286891,http://place.map.kakao.com/2001413042
143,852057326,길게스트하우스 산과바다사이,게스트하우스,제주특별자치도 서귀포시 안덕면 사계남로 181,126.3076805,33.2296197,http://place.map.kakao.com/852057326
144,1877960202,또똣제주백팩커스,게스트하우스,제주특별자치도 서귀포시 안덕면 사계남로153번길 10,126.3062963,33.22939109,http://place.map.kakao.com/1877960202
145,26942549,리인제주,게스트하우스,제주특별자치도 서귀포시 안덕면 사계남로 123,126.3033127,33.22807523,http://place.map.kakao.com/26942549
146,25459119,파찌야게스트하우스,게스트하우스,제주특별자치도 서귀포시 안덕면 사계중앙로3번길 63-8,126.3031615,33.22939882,http://place.map.kakao.com/25459119
147,310335330,유니콘게스트하우스,게스트하우스,제주특별자치도 서귀포시 안덕면 사계남로153번길 16,126.3057912,33.229904,http://place.map.kakao.com/310335330
148,10457837,사계여행,게스트하우스,제주특별자치도 서귀포시 안덕면 산방로 262,126.3077586,33.23495771,http://place.map.kakao.com/10457837
149,26942433,아리게스트하우스,게스트하우스,제주특별자치도 서귀포시 안덕면 사계로114번길 54-93,126.3084817,33.2357804,http://place.map.kakao.com/26942433
150,480421871,제주파티게스트하우스 온다,게스트하우스,제주특별자치도 서귀포시 안덕면 사계남로 217,126.3085581,33.23262156,http://place.map.kakao.com/480421871
151,1826359728,제주도조용한 게스트하우스 산방산점,게스트하우스,제주특별자치도 서귀포시 안덕면 덕수회관로87번길 34,126.3047677,33.25335922,http://place.map.kakao.com/1826359728
152,2054616490,오누박스게스트하우스,게스트하우스,제주특별자치도 제주시 애월읍 곽봉로 4-43,126.3063771,33.4446697,http://place.map.kakao.com/2054616490
153,1904304873,와썹비치하우스,게스트하우스,제주특별자치도 제주시 애월읍 곽지1길 30,126.3041197,33.44885484,http://place.map.kakao.com/1904304873
154,1060109051,곽지게스트하우스,게스트하우스,제주특별자치도 제주시 애월읍 곽지1길 34,126.3039755,33.44913532,http://place.map.kakao.com/1060109051
155,61459453,제주좋은날,게스트하우스,제주특별자치도 제주시 애월읍 천덕로 33-5,126.3099483,33.44567416,http://place.map.kakao.com/61459453
156,25050278,정글게스트하우스,게스트하우스,제주특별자치도 제주시 애월읍 곽지11길 7,126.3079977,33.45295171,http://place.map.kakao.com/25050278
157,26884095,금서방네이층집,게스트하우스,제주특별자치도 서귀포시 안덕면 덕수회관로61번길 1,126.3101805,33.25389427,http://place.map.kakao.com/26884095
158,1593574503,귤낭게스트하우스,게스트하우스,제주특별자치도 서귀포시 안덕면 덕수동로 18-10,126.3117615,33.25536364,http://place.map.kakao.com/1593574503
159,1675319407,제주옥게스트하우스,게스트하우스,제주특별자치도 제주시 애월읍 봉성로 67,126.3123106,33.41887404,http://place.map.kakao.com/1675319407
160,697689800,해맑은 게스트하우스펜션,게스트하우스,제주특별자치도 제주시 애월읍 천덕로 141,126.318383,33.43978115,http://place.map.kakao.com/697689800
161,17283202,제주도게스트하우스파티 한담누리,게스트하우스,제주특별자치도 제주시 애월읍 일주서로 6158,126.3123917,33.45930168,http://place.map.kakao.com/17283202
162,1953653175,달작,게스트하우스,제주특별자치도 제주시 애월읍 애월원당길 42-22,126.3185808,33.45738842,http://place.map.kakao.com/1953653175
163,806984528,카프리애월,게스트하우스,제주특별자치도 제주시 애월읍 애월로4길 18,126.3141068,33.46333224,http://place.map.kakao.com/806984528
164,20246156,오누게스트하우스 본점,게스트하우스,제주특별자치도 제주시 애월읍 애월로2길 7,126.3140676,33.46284878,http://place.map.kakao.com/20246156
165,1227186380,털보네 게스트하우스,게스트하우스,제주특별자치도 제주시 애월읍 애월북서길 88,126.3120093,33.46359831,http://place.map.kakao.com/1227186380
166,1159412605,포세이돈게스트하우스,게스트하우스,제주특별자치도 제주시 애월읍 애월로 44,126.3130386,33.46238868,http://place.map.kakao.com/1159412605
167,1502680940,설레임게스트하우스,게스트하우스,제주특별자치도 제주시 애월읍 애월북서길 67,126.3105239,33.46426444,http://place.map.kakao.com/1502680940
168,1216002231,쉘터애월게스트하우스,게스트하우스,제주특별자치도 제주시 애월읍 애월로7길 8-5,126.3187309,33.46556482,http://place.map.kakao.com/1216002231
169,695919554,탱자탱자게스트하우스,게스트하우스,제주특별자치도 제주시 애월읍 애월로9길 69,126.3182147,33.46623637,http://place.map.kakao.com/695919554
170,1502346363,양이주택,게스트하우스,제주특별자치도 서귀포시 안덕면 사계신항로39번길 17-13,126.3225226,33.24955322,http://place.map.kakao.com/1502346363
171,243865408,산방산 파크텔,게스트하우스,제주특별자치도 서귀포시 안덕면 화순서서로 63,126.3291333,33.25648281,http://place.map.kakao.com/243865408
172,26631360,토마스하우스,게스트하우스,제주특별자치도 서귀포시 안덕면 평화로 654,126.3277975,33.29132111,http://place.map.kakao.com/26631360
173,2024005415,애월게스트하우스 제주에 반하다,게스트하우스,제주특별자치도 제주시 애월읍 어림비로 119,126.3251455,33.41874798,http://place.map.kakao.com/2024005415
174,25069412,두모악게스트하우스,게스트하우스,제주특별자치도 제주시 애월읍 중산간서로 5404-20,126.3215853,33.43055292,http://place.map.kakao.com/25069412
175,797680735,제주게스트하우스,게스트하우스,제주특별자치도 제주시 애월읍 천덕로 264-14,126.3251376,33.43059935,http://place.map.kakao.com/797680735
176,448552527,낯가림게스트하우스,게스트하우스,제주특별자치도 제주시 애월읍 애월로 130,126.3209596,33.4640687,http://place.map.kakao.com/448552527
177,1833040941,샘나도,게스트하우스,제주특별자치도 제주시 애월읍 애월로10길 3,126.3200897,33.46361765,http://place.map.kakao.com/1833040941
178,466893928,준용게스트하우스,게스트하우스,제주특별자치도 제주시 애월읍 애월로18길 11,126.3256217,33.46254072,http://place.map.kakao.com/466893928
179,25043368,달끝게스트하우스,게스트하우스,제주특별자치도 제주시 애월읍 일주서로 6279,126.3249927,33.46222354,http://place.map.kakao.com/25043368
