num,id,store,business,address,x,y,url
300,8674971,구좌중앙초등학교병설유치원,어린이집/유치원,제주특별자치도 제주시 구좌읍 월정7길 1,126.7976727,33.55170483,http://place.map.kakao.com/8674971
301,8594256,한마음초등학교,학교,제주특별자치도 서귀포시 표선면 한마음초등로 408,126.8144616,33.35197412,http://place.map.kakao.com/8594256
302,9553667,한마음초등학교병설유치원,어린이집/유치원,제주특별자치도 서귀포시 표선면 한마음초등로 408,126.8150319,33.35202997,http://place.map.kakao.com/9553667
303,8123102,표선고등학교,학교,제주특별자치도 서귀포시 표선면 표선중앙로 22-15,126.8278415,33.33117665,http://place.map.kakao.com/8123102
304,8601011,한동초등학교,학교,제주특별자치도 제주시 구좌읍 일주동로 2831,126.8285335,33.53881531,http://place.map.kakao.com/8601011
305,11212205,한동초등학교병설유치원,어린이집/유치원,제주특별자치도 제주시 구좌읍 일주동로 2831,126.8285378,33.53879368,http://place.map.kakao.com/11212205
306,11274459,표선초등학교,학교,제주특별자치도 서귀포시 표선면 표선동서로 293,126.8346408,33.32984787,http://place.map.kakao.com/11274459
307,9992244,표선초등학교 병설유치원,어린이집/유치원,제주특별자치도 서귀포시 표선면 표선동서로 293,126.8346596,33.32897512,http://place.map.kakao.com/9992244
308,8123743,표선중학교,학교,제주특별자치도 서귀포시 표선면 표선중앙로 31,126.8309702,33.33068325,http://place.map.kakao.com/8123743
309,2098685885,글로벌리더스쿨 제주캠퍼스,학교,제주특별자치도 서귀포시 성산읍 서성일로 488,126.8409863,33.41728819,http://place.map.kakao.com/2098685885
310,10888494,평대초등학교,학교,제주특별자치도 제주시 구좌읍 일주동로 2979,126.8405401,33.52948719,http://place.map.kakao.com/10888494
311,10886719,평대초등학교병설유치원,어린이집/유치원,제주특별자치도 제주시 구좌읍 일주동로 2979,126.8405444,33.52947998,http://place.map.kakao.com/10886719
312,10877035,풍천초등학교,학교,제주특별자치도 서귀포시 성산읍 풍천로 18,126.8501174,33.34906855,http://place.map.kakao.com/10877035
313,10880651,풍천초등학교 병설유치원,어린이집/유치원,제주특별자치도 서귀포시 성산읍 풍천로 18,126.8501088,33.34906133,http://place.map.kakao.com/10880651
314,10568808,세화초등학교,학교,제주특별자치도 제주시 구좌읍 구좌로 65,126.8589424,33.52279801,http://place.map.kakao.com/10568808
315,11123290,세화중학교,학교,제주특별자치도 제주시 구좌읍 일주동로 3132,126.8532392,33.52165176,http://place.map.kakao.com/11123290
316,8441904,세화초등학교 병설유치원,어린이집/유치원,제주특별자치도 제주시 구좌읍 구좌로 65,126.8589683,33.52274755,http://place.map.kakao.com/8441904
317,7949330,세화고등학교,학교,제주특별자치도 제주시 구좌읍 세종로 26,126.8628151,33.51622068,http://place.map.kakao.com/7949330
