473329859, 자상한하루, 카페, 제주특별자치도 서귀포시 남원읍 신흥앞동산로35번길 6, 126.768878736928, 33.3067405942038, 음식점 > 카페,제주특별자치도 서귀포시 남원읍 신흥리 274
1878113385, 홍식당, 음식점, 제주특별자치도 서귀포시 남원읍 신흥로13번길 22, 126.7660891804216, 33.30065929006351, 음식점 > 중식,제주특별자치도 서귀포시 남원읍 신흥리 176-4
408220659, 바띠, 카페, 제주특별자치도 서귀포시 남원읍 신흥로 32-16, 126.767723521243, 33.3050550975492, 음식점 > 카페,제주특별자치도 서귀포시 남원읍 신흥리 242-9
16788582, 제일가든, 음식점, 제주특별자치도 서귀포시 남원읍 신흥로 17, 126.766806755075, 33.302549554101, 음식점 > 한식,제주특별자치도 서귀포시 남원읍 신흥리 219-4
1550146274, 그림상회, 카페, 제주특별자치도 서귀포시 표선면 중산간동로5570번길 9, 126.764913703678, 33.3261794709431, 음식점 > 카페,제주특별자치도 서귀포시 표선면 토산리 1391-4
1953287896, 아호, 음식점, 제주특별자치도 서귀포시 표선면 토산중앙로 487-134, 126.760546591626, 33.3301599245091, 음식점 > 간식 > 제과,베이커리,제주특별자치도 서귀포시 표선면 토산리 1790
253923215, 저장고, 카페, 제주특별자치도 서귀포시 표선면 원님로652번길 118, 126.763480488065, 33.3454318592794, 음식점 > 카페,제주특별자치도 서귀포시 표선면 가시리 2856-4
72059741, 구면카페, 카페, 제주특별자치도 서귀포시 표선면 중산간동로5220번길 47, 126.76623478697474, 33.35149688569461, 음식점 > 카페 > 커피전문점,제주특별자치도 서귀포시 표선면 가시리 2317-2
8699183, 금강, 음식점, 제주특별자치도 서귀포시 표선면 중산간동로 5179, 126.769178151319, 33.3560889467409, 음식점 > 한식 > 육류,고기,제주특별자치도 서귀포시 표선면 가시리 2472-1
1603674758, 양과자회관, 카페, 제주특별자치도 서귀포시 표선면 녹산로 14, 126.76571986907624, 33.362040387679656, 음식점 > 카페,제주특별자치도 서귀포시 표선면 가시리 2517-1
26460412, 가시리은하수가든, 음식점, 제주특별자치도 서귀포시 표선면 중산간동로 5123, 126.767339659357, 33.3606116583669, 음식점 > 한식,제주특별자치도 서귀포시 표선면 가시리 2501-6
1935918231, 가시코너국수, 음식점, 제주특별자치도 서귀포시 표선면 원님로 737, 126.7661251701443, 33.36115125129804, 음식점 > 한식 > 국수,제주특별자치도 서귀포시 표선면 가시리 2527
2001554293, 카페따라비, 카페, 제주특별자치도 서귀포시 표선면 중산간동로 5110, 126.766679127379, 33.3617257248599, 음식점 > 카페,제주특별자치도 서귀포시 표선면 가시리 2519-8
18458226, 새가름식당, 음식점, 제주특별자치도 서귀포시 표선면 녹산로 6, 126.766335845235, 33.3615222144387, 음식점 > 한식,제주특별자치도 서귀포시 표선면 가시리 2519-1
380946966, 한잔하고가시닭, 음식점, 제주특별자치도 서귀포시 표선면 중산간동로 5124, 126.76680857996483, 33.36032304473415, 음식점 > 치킨,제주특별자치도 서귀포시 표선면 가시리 2521-5
1254741532, 담다제주, 카페, 제주특별자치도 서귀포시 표선면 원님로 732, 126.765993758606, 33.3604711809474, 음식점 > 카페,제주특별자치도 서귀포시 표선면 가시리 2520
1125500978, 제주담한식뷔폐, 음식점, 제주특별자치도 제주시 구좌읍 비자림로 1575, 126.767974517106, 33.4512459090839, 음식점 > 뷔페 > 한식뷔페,제주특별자치도 제주시 구좌읍 송당리 2250-2
1842668177, 음식이탐나, 음식점, 제주특별자치도 제주시 구좌읍 송당서3길 15-11, 126.76972663636855, 33.465881364647295, 음식점 > 한식,제주특별자치도 제주시 구좌읍 송당리 1853-3
892483223, 고사리커피, 카페, 제주특별자치도 제주시 구좌읍 중산간동로 2064, 126.764080197364, 33.4733811242209, 음식점 > 카페 > 커피전문점,제주특별자치도 제주시 구좌읍 송당리 1152-2
39830387, 제주숲바베큐, 음식점, 제주특별자치도 제주시 구좌읍 김녕남8길 55-87, 126.761352605091, 33.5429127158561, 음식점 > 한식 > 육류,고기,제주특별자치도 제주시 구좌읍 김녕리 731-5
178682435, 델문도 김녕점, 카페, 제주특별자치도 제주시 구좌읍 해맞이해안로 140, 126.7684030123, 33.5634112151108, 음식점 > 카페,제주특별자치도 제주시 구좌읍 김녕리 462-15
251708218, 제주판타스틱버거, 음식점, 제주특별자치도 서귀포시 표선면 토산중앙로15번길 6, 126.778989375291, 33.3084792976259, 음식점 > 양식 > 햄버거,제주특별자치도 서귀포시 표선면 토산리 448-11
258584774, 그리울땐제주, 카페, 제주특별자치도 서귀포시 남원읍 태신해안로 271, 126.770581869754, 33.3009552852259, 음식점 > 카페 > 커피전문점,제주특별자치도 서귀포시 남원읍 신흥리 125-6
1234568448, 알토산고팡, 음식점, 제주특별자치도 서귀포시 표선면 토산중앙로 22, 126.779224665721, 33.3088547938031, 음식점 > 한식,제주특별자치도 서귀포시 표선면 토산리 526-3
358320835, 토닥토닥카페, 카페, 제주특별자치도 서귀포시 표선면 일주동로 6473, 126.779920317202, 33.3072150618097, 음식점 > 카페 > 테마카페 > 디저트카페,제주특별자치도 서귀포시 표선면 토산리 444-2
819224787, 레몬일레븐, 카페, 제주특별자치도 서귀포시 표선면 토산중앙로49번길 41, 126.77628566910423, 33.307587255802176, 음식점 > 카페,제주특별자치도 서귀포시 표선면 토산리 468-1
95325418, 바떼온, 카페, 제주특별자치도 서귀포시 남원읍 일주동로 6570, 126.770964356201, 33.3041477618799, 음식점 > 카페,제주특별자치도 서귀포시 남원읍 신흥리 90-1
2139477515, 다한카페&바, 카페, 제주특별자치도 서귀포시 남원읍 일주동로 6523, 126.775148229639, 33.3064464444561, 음식점 > 카페,제주특별자치도 서귀포시 남원읍 신흥리 20-3
11392899, 웃드르식당, 음식점, 제주특별자치도 서귀포시 표선면 토산세화로 37, 126.772724990669, 33.3324080168154, 음식점 > 한식 > 육류,고기,제주특별자치도 서귀포시 표선면 토산리 836-1
10045366, 향촌마을, 음식점, 제주특별자치도 서귀포시 표선면 중산간동로 5269, 126.77432769128795, 33.34984295187637, 음식점 > 한식,제주특별자치도 서귀포시 표선면 가시리 2044-5
1267974609, 맥빙, 음식점, 제주특별자치도 서귀포시 표선면 중산간동로 5264, 126.773882691031, 33.3499341079895, 음식점 > 술집 > 호프,요리주점,제주특별자치도 서귀포시 표선면 가시리 3806-1
8636832, 가시식당, 음식점, 제주특별자치도 서귀포시 표선면 가시로565번길 22, 126.771437983288, 33.3530600681391, 음식점 > 한식,제주특별자치도 서귀포시 표선면 가시리 1898-5
12109134, 가스름식당, 음식점, 제주특별자치도 서귀포시 표선면 가시로565번길 19, 126.771966410543, 33.3531187435195, 음식점 > 한식,제주특별자치도 서귀포시 표선면 가시리 1900-4
10200928, 나목도식당, 음식점, 제주특별자치도 서귀포시 표선면 가시로613번길 60, 126.771759034971, 33.3535403220529, 음식점 > 한식,제주특별자치도 서귀포시 표선면 가시리 1877-6
15961920, 가시리명문식당, 음식점, 제주특별자치도 서귀포시 표선면 중산간동로 5218, 126.77081096282, 33.3529074397931, 음식점 > 한식,제주특별자치도 서귀포시 표선면 가시리 1893-1
814024450, 카페깡, 카페, 제주특별자치도 서귀포시 표선면 가시로565번길 18, 126.772043284019, 33.3533028157436, 음식점 > 카페,제주특별자치도 서귀포시 표선면 가시리 1900-1
747138555, 토니토니, 음식점, 제주특별자치도 서귀포시 표선면 가시로613번길 47, 126.772190367114, 33.3545797836037, 음식점 > 양식 > 이탈리안,제주특별자치도 서귀포시 표선면 가시리 1937-4
24983104, 우리동네가시리, 카페, 제주특별자치도 서귀포시 표선면 가시로565번길 24, 126.7713501062253, 33.35297605542493, 음식점 > 카페,제주특별자치도 서귀포시 표선면 가시리 1898-1
1071240534, 카페모먼트, 카페, 제주특별자치도 서귀포시 표선면 가시로592번길 25, 126.7754722673307, 33.35678752377705, 음식점 > 카페,제주특별자치도 서귀포시 표선면 가시리 1298-3
14499856, 정다운김씨네식당, 음식점, 제주특별자치도 서귀포시 표선면 중산간동로 5238, 126.77224863167048, 33.35159642009679, 음식점 > 한식 > 육류,고기,제주특별자치도 서귀포시 표선면 가시리 2076-1
1922316096, 오가네숯불갈비, 음식점, 제주특별자치도 서귀포시 표선면 가시로 537, 126.774844665238, 33.3518400843844, 음식점 > 한식 > 육류,고기 > 갈비,제주특별자치도 서귀포시 표선면 가시리 2094-3
19637817, 모드락572, 카페, 제주특별자치도 서귀포시 표선면 가시로 572, 126.773751015007, 33.3543229696031, 음식점 > 카페 > 테마카페 > 갤러리카페,제주특별자치도 서귀포시 표선면 가시리 1965-1
1468227456, 따라비가든, 음식점, 제주특별자치도 서귀포시 표선면 중산간동로 5267, 126.774582767244, 33.3500796405055, 음식점 > 한식 > 육류,고기 > 닭요리 > 삼계탕,제주특별자치도 서귀포시 표선면 가시리 2047
9727685, 댓그르, 음식점, 제주특별자치도 서귀포시 표선면 중산간동로 5208, 126.770173094225, 33.3536131332037, 음식점 > 한식,제주특별자치도 서귀포시 표선면 가시리 2372-5
2035112788, 뚜르셀프카페, 카페, 제주특별자치도 서귀포시 표선면 가시로613번길 60, 126.771754671681, 33.3535655594736, 음식점 > 카페 > 커피전문점,제주특별자치도 서귀포시 표선면 가시리 1877-6
325969750, 제주쉼팜, 음식점, 제주특별자치도 서귀포시 표선면 중산간동로 5230-1, 126.771681046801, 33.3521372533168, 음식점 > 분식,제주특별자치도 서귀포시 표선면 가시리 2012-3
1467728284, 한가름, 음식점, 제주특별자치도 서귀포시 표선면 가시로565번길 16, 126.772098849375, 33.3534183254694, 음식점 > 한식 > 한정식,제주특별자치도 서귀포시 표선면 가시리 1901-1
1176884672, 목장카페드르쿰다, 카페, 제주특별자치도 서귀포시 표선면 번영로 2454, 126.77033789322249, 33.4094597055704, 음식점 > 카페 > 테마카페,제주특별자치도 서귀포시 표선면 성읍리 2873
1011635289, 목장카페 밭디, 카페, 제주특별자치도 서귀포시 표선면 번영로 2486, 126.77221684126, 33.4078997691283, 음식점 > 카페,제주특별자치도 서귀포시 표선면 성읍리 2867
9838531, 바스메목장원식당, 음식점, 제주특별자치도 서귀포시 표선면 번영로 2524, 126.776627122666, 33.4060125921092, 음식점 > 한식 > 육류,고기,제주특별자치도 서귀포시 표선면 성읍리 2632-1
1085493146, 허브올레, 카페, 제주특별자치도 서귀포시 표선면 번영로 2543-5, 126.77884531838555, 33.4058281279652, 음식점 > 카페,제주특별자치도 서귀포시 표선면 성읍리 2669-4
763102398, 카페촐, 카페, 제주특별자치도 서귀포시 표선면 성읍이리로 74, 126.773768696275, 33.4122321622991, 음식점 > 카페,제주특별자치도 서귀포시 표선면 성읍리 2893-8
18813282, 고향길든솔, 음식점, 제주특별자치도 서귀포시 표선면 성읍이리로 32, 126.770545226921, 33.4131963795042, 음식점 > 한식,제주특별자치도 서귀포시 표선면 성읍리 2904-1
23971237, 구룡식당, 음식점, 제주특별자치도 서귀포시 표선면 성읍이리로 20, 126.771369851668, 33.4119536741459, 음식점,제주특별자치도 서귀포시 표선면 성읍리 2878
1461104988, 카페스누피, 카페, 제주특별자치도 제주시 구좌읍 금백조로 930, 126.77816312947, 33.4441265145318, 음식점 > 카페,제주특별자치도 제주시 구좌읍 송당리 산 166-6
252781250, 루시레몬에이드카페, 카페, 제주특별자치도 제주시 구좌읍 송당6길 312, 126.779906474636, 33.444124211259, 음식점 > 카페,제주특별자치도 제주시 구좌읍 송당리 산 168
1756541636, 안도르, 카페, , 126.77098507151689, 33.45531325173036, 음식점 > 카페,제주특별자치도 제주시 구좌읍 송당리 2148-5
1228240223, 인터포레스트, 카페, 제주특별자치도 제주시 구좌읍 비자림로 1655, 126.77236327098619, 33.45723982111624, 음식점 > 카페,제주특별자치도 제주시 구좌읍 송당리 2092
1372265134, 제주헌치카페, 카페, 제주특별자치도 제주시 구좌읍 비자림로 1627, 126.770908652253, 33.454923615854, 음식점 > 카페,제주특별자치도 제주시 구좌읍 송당리 2148-10
1214182585, 홍대감더덕토종닭, 음식점, 제주특별자치도 제주시 구좌읍 비자림로 1772, 126.773665232145, 33.4670030037357, 음식점 > 한식 > 육류,고기 > 닭요리,제주특별자치도 제주시 구좌읍 송당리 1885-1
1531463133, 한울타리한우, 음식점, 제주특별자치도 제주시 구좌읍 송당서길 5, 126.771611869442, 33.4705984494367, 음식점 > 한식 > 육류,고기,제주특별자치도 제주시 구좌읍 송당리 1605-1
1294226135, 송당동백낭, 음식점, 제주특별자치도 제주시 구좌읍 비자림로 1814, 126.77618026222034, 33.470383183926266, 음식점 > 한식 > 육류,고기,제주특별자치도 제주시 구좌읍 송당리 1571-10
1701043191, 쏭닭, 음식점, 제주특별자치도 제주시 구좌읍 비자림로 1909-9, 126.779764530022, 33.4772995090538, 음식점 > 치킨,제주특별자치도 제주시 구좌읍 송당리 937
1574753263, 꼬꼬닭, 음식점, 제주특별자치도 제주시 구좌읍 비자림로 1820, 126.776452670437, 33.4707118600625, 음식점 > 치킨,제주특별자치도 제주시 구좌읍 송당리 1571-4
1028380735, 주말별장, 카페, 제주특별자치도 제주시 구좌읍 월덕로 535, 126.771843804198, 33.5035939573364, 음식점 > 카페,제주특별자치도 제주시 구좌읍 덕천리 302
18096999, 만장굴향토식당, 음식점, 제주특별자치도 제주시 구좌읍 만장굴길 182, 126.771481063714, 33.5285892263663, 음식점 > 한식,제주특별자치도 제주시 구좌읍 월정리 산 41-27
929454634, 소로록, 음식점, 제주특별자치도 제주시 구좌읍 만장굴길 182, 126.771606479359, 33.5283838934847, 음식점 > 일식 > 돈까스,우동,제주특별자치도 제주시 구좌읍 월정리 산 41-27
2013390748, 사굴식당, 음식점, 제주특별자치도 제주시 구좌읍 만장굴길 34, 126.77483080856808, 33.5440974097229, 음식점 > 한식,제주특별자치도 제주시 구좌읍 김녕리 195-1
1934415584, 새김, 카페, 제주특별자치도 제주시 구좌읍 일주동로 2253, 126.77118074953701, 33.551049226116625, 음식점 > 카페,제주특별자치도 제주시 구좌읍 김녕리 116-8
1050033121, 에이블루커피, 카페, 제주특별자치도 제주시 구좌읍 일주동로 2253, 126.771137654206, 33.5510581624064, 음식점 > 카페,제주특별자치도 제주시 구좌읍 김녕리 116-8
1363323352, 카페카약올레, 카페, 제주특별자치도 제주시 구좌읍 월정서로 169, 126.777965640532, 33.5632511224479, 음식점 > 카페,제주특별자치도 제주시 구좌읍 월정리 1400-45
1612302830, 알토산회센터, 음식점, 제주특별자치도 서귀포시 표선면 일주동로 6431-1, 126.784662427609, 33.3071079614418, 음식점 > 한식 > 해물,생선 > 회,제주특별자치도 서귀포시 표선면 토산리 415-1
17476579, 꿈에본꽃돼지, 음식점, 제주특별자치도 서귀포시 표선면 일주동로6455번길 49-5, 126.786248394683, 33.3066743107728, 음식점 > 한식 > 육류,고기,제주특별자치도 서귀포시 표선면 토산리 37-1
483930986, 제주갈치맛집 영목이네, 음식점, 제주특별자치도 서귀포시 표선면 일주동로6455번길 21, 126.78366323682805, 33.306468773509394, 음식점 > 한식 > 해물,생선,제주특별자치도 서귀포시 표선면 토산리 423-3
634457668, 매일더탐나, 카페, 제주특별자치도 서귀포시 표선면 일주동로6455번길 9, 126.78285414191474, 33.30668645835848, 음식점 > 카페,제주특별자치도 서귀포시 표선면 토산리 426-6
1928637799, 문화창달, 카페, 제주특별자치도 서귀포시 표선면 토산중앙로16번길 19, 126.781866140726, 33.3088919176109, 음식점 > 카페,제주특별자치도 서귀포시 표선면 토산리 383-3
12188428, 남녘수산, 음식점, 제주특별자치도 서귀포시 표선면 일주동로 6431, 126.785388949201, 33.3068459423788, 음식점 > 한식 > 해물,생선,제주특별자치도 서귀포시 표선면 토산리 417-3
139839930, 테쉬폰카페, 카페, 제주특별자치도 서귀포시 표선면 토산중앙로16번길 15-1, 126.781873509897, 33.309382417038, 음식점 > 카페,제주특별자치도 서귀포시 표선면 토산리 379
52481575, FM빈티지카페, 카페, 제주특별자치도 서귀포시 표선면 토산강왓로 11, 126.782309542618, 33.3084923716385, 음식점 > 카페,제주특별자치도 서귀포시 표선면 토산리 430-3
776445328, 산물통회수산, 음식점, 제주특별자치도 서귀포시 표선면 일주동로6455번길 19, 126.783525648937, 33.3065271398485, 음식점 > 한식 > 해물,생선 > 회,제주특별자치도 서귀포시 표선면 토산리 425-4
1097912248, 나의고향, 음식점, 제주특별자치도 서귀포시 표선면 일주동로 6431, 126.78553455715856, 33.30702020835736, 음식점 > 한식,제주특별자치도 서귀포시 표선면 토산리 420
80310661, 빈티지음악카페, 카페, 제주특별자치도 서귀포시 표선면 토산강왓로 9, 126.78232600356, 33.3083499429838, 음식점 > 카페 > 테마카페 > 라이브카페,제주특별자치도 서귀포시 표선면 토산리 430-3
26566257, 돈오름식당, 음식점, 제주특별자치도 서귀포시 표선면 세화로 197, 126.789284373254, 33.3212390020093, 음식점 > 한식 > 육류,고기,제주특별자치도 서귀포시 표선면 토산리 168
1027567350, 메밀밭에가시리, 음식점, 제주특별자치도 서귀포시 표선면 가시로 423, 126.783172759507, 33.3467012237118, 음식점 > 한식 > 국수,제주특별자치도 서귀포시 표선면 가시리 963-10
902742954, 시골친구, 음식점, 제주특별자치도 서귀포시 표선면 가시로 419, 126.78373766382987, 33.3467671256649, 음식점 > 한식,제주특별자치도 서귀포시 표선면 가시리 987-6
24201910, 낭그늘, 음식점, 제주특별자치도 서귀포시 표선면 가시로 384, 126.788289931754, 33.3451989301722, 음식점 > 분식,제주특별자치도 서귀포시 표선면 가시리 280-3
2146177384, 이디야커피 제주성읍점, 카페, 제주특별자치도 서귀포시 표선면 번영로 2644, 126.784706660947, 33.3991096757206, 음식점 > 카페 > 커피전문점 > 이디야커피,제주특별자치도 서귀포시 표선면 성읍리 2381
11947568, 해맞이동산, 음식점, 제주특별자치도 서귀포시 표선면 번영로 2658-2, 126.787159439257, 33.3983024519213, 음식점 > 한식,제주특별자치도 서귀포시 표선면 성읍리 2060-1
1566296022, 분홍분홍해, 카페, 제주특별자치도 서귀포시 표선면 번영로 2650, 126.787034231543, 33.3985150186551, 음식점 > 카페 > 테마카페 > 드레스카페,제주특별자치도 서귀포시 표선면 성읍리 2045-1
1873509504, 노바운더리 제주, 카페, 제주특별자치도 서귀포시 표선면 번영로 2610, 126.78319601180007, 33.40186418839326, 음식점 > 카페,제주특별자치도 서귀포시 표선면 성읍리 2375-1
430846935, 초가달빛, 카페, 제주특별자치도 서귀포시 표선면 번영로 2570, 126.780307439174, 33.4036443074218, 음식점 > 카페,제주특별자치도 서귀포시 표선면 성읍리 2425-1
49514181, 탐라흑돈정육식당, 음식점, 제주특별자치도 서귀포시 표선면 번영로 2570, 126.780729324797, 33.4034466981803, 음식점 > 한식 > 육류,고기,제주특별자치도 서귀포시 표선면 성읍리 2425-1
2113301662, 구멍인, 카페, 제주특별자치도 서귀포시 표선면 번영로 2570, 126.780308516411, 33.4036434077132, 음식점 > 카페 > 커피전문점,제주특별자치도 서귀포시 표선면 성읍리 2425-1
22177056, 번영로밥상, 음식점, 제주특별자치도 서귀포시 표선면 번영로 2570, 126.780309620878, 33.4036316886631, 음식점 > 한식 > 쌈밥,제주특별자치도 서귀포시 표선면 성읍리 2425-1
11795489, 초콜릿탐라, 음식점, 제주특별자치도 서귀포시 표선면 번영로 2570, 126.780567903212, 33.4035167388594, 음식점 > 간식 > 초콜릿,제주특별자치도 서귀포시 표선면 성읍리 2425-1
27506945, 천리식당천리민박, 음식점, 제주특별자치도 제주시 구좌읍 송당6길 30, 126.78470500856218, 33.468586054101365, 음식점 > 한식 > 한정식,제주특별자치도 제주시 구좌읍 송당리 1511-1
901694090, 공간움놀깨, 음식점, 제주특별자치도 제주시 구좌읍 송당동2길 39, 126.781648626476, 33.4690585596079, 음식점 > 양식 > 햄버거,제주특별자치도 제주시 구좌읍 송당리 1545-1
373077598, 송당뜰, 카페, 제주특별자치도 제주시 구좌읍 송당6길 43-4, 126.784609268566, 33.4668448854385, 음식점 > 카페,제주특별자치도 제주시 구좌읍 송당리 1912-2
1795570833, 아래채, 음식점, 제주특별자치도 제주시 구좌읍 송당6길 38, 126.78403853488582, 33.46838203334976, 음식점 > 중식,제주특별자치도 제주시 구좌읍 송당리 1508
550011314, 으뜨미식당, 음식점, 제주특별자치도 제주시 구좌읍 중산간동로 2287, 126.787098810828, 33.4707017505807, 음식점 > 한식 > 한정식,제주특별자치도 제주시 구좌읍 송당리 1398-6
1578904238, 섭섭이네, 음식점, 제주특별자치도 제주시 구좌읍 중산간동로 2261, 126.7843801703806, 33.471608575268284, 음식점 > 한식 > 국수,제주특별자치도 제주시 구좌읍 송당리 1379-13
812803632, 풍림다방 송당점, 카페, 제주특별자치도 제주시 구좌읍 중산간동로 2267-4, 126.785708132282, 33.471878655079, 음식점 > 카페 > 커피전문점,제주특별자치도 제주시 구좌읍 송당리 1377-1
875047975, 우연히그곳, 카페, 제주특별자치도 제주시 구좌읍 중산간동로 2250, 126.782960923346, 33.4717097831164, 음식점 > 카페 > 테마카페 > 디저트카페,제주특별자치도 제주시 구좌읍 송당리 1370-3
299424503, 환영키친앤게스트하우스, 음식점, 제주특별자치도 제주시 구좌읍 송당2길 2, 126.781743873201, 33.4714029033803, 음식점 > 양식 > 이탈리안,제주특별자치도 제주시 구좌읍 송당리 1358-1
1865139135, 송당해장국, 음식점, 제주특별자치도 제주시 구좌읍 중산간동로 2270, 126.785059101454, 33.4711346079743, 음식점 > 한식 > 해장국,제주특별자치도 제주시 구좌읍 송당리 1376-1
657512517, 술의식물원, 카페, 제주특별자치도 제주시 구좌읍 중산간동로 2253, 126.783752560976, 33.471774279092, 음식점 > 카페,제주특별자치도 제주시 구좌읍 송당리 1381-3
774148369, 키치니토키친 제주점, 음식점, 제주특별자치도 제주시 구좌읍 송당5길 18, 126.785091782628, 33.4731488523739, 음식점 > 양식,제주특별자치도 제주시 구좌읍 송당리 1387-17
11130596, 송당백년해장국, 음식점, 제주특별자치도 제주시 구좌읍 중산간동로 2283, 126.78656034732259, 33.470931635786606, 음식점 > 한식 > 해장국,제주특별자치도 제주시 구좌읍 송당리 1389-15
24766689, 제주&여기쯤, 카페, , 126.78454382566197, 33.47285938727453, 음식점 > 카페,제주특별자치도 제주시 구좌읍 송당리 1383-3
609663252, 송당나무가드닝센터, 카페, 제주특별자치도 제주시 구좌읍 송당5길 68-140, 126.789045908883, 33.4769586173611, 음식점 > 카페,제주특별자치도 제주시 구좌읍 송당리 874-4
1979301913, 송당의 아침, 음식점, 제주특별자치도 제주시 구좌읍 중산간동로 2254, 126.78367885215249, 33.47156407628421, 음식점 > 간식 > 제과,베이커리,제주특별자치도 제주시 구좌읍 송당리 1373-1
787387135, 제주살롱, 카페, 제주특별자치도 제주시 구좌읍 송당2길 7-1, 126.782571063141, 33.471014863256, 음식점 > 카페 > 테마카페 > 북카페,제주특별자치도 제주시 구좌읍 송당리 1530-12
403588773, 시시소소, 카페, 제주특별자치도 제주시 구좌읍 중산간동로 2247, 126.78280286128, 33.4721080160934, 음식점 > 카페 > 테마카페 > 디저트카페,제주특별자치도 제주시 구좌읍 송당리 1352-2
11977143, 신화아부오름가든, 음식점, 제주특별자치도 제주시 구좌읍 송당6길 10, 126.78592320308174, 33.47016597500761, 음식점 > 한식 > 육류,고기,제주특별자치도 제주시 구좌읍 송당리 1464-1
8938245, 로타리식당, 음식점, 제주특별자치도 제주시 구좌읍 중산간동로 2266, 126.7846576762, 33.4711952204817, 음식점 > 한식,제주특별자치도 제주시 구좌읍 송당리 1376-3
155242847, 같이살자지구카페, 카페, 제주특별자치도 제주시 구좌읍 중산간동로 2264, 126.78441854469573, 33.471317423257766, 음식점 > 카페,제주특별자치도 제주시 구좌읍 송당리 1375-3
420185900, 뿌리와열매, 음식점, 제주특별자치도 제주시 구좌읍 중산간동로 2255, 126.78386007914543, 33.471799711580985, 음식점 > 양식 > 피자,제주특별자치도 제주시 구좌읍 송당리 1381-4
588106536, 송당빌레, 카페, 제주특별자치도 제주시 구좌읍 송당2길 13, 126.78275179466506, 33.47058511401911, 음식점 > 카페 > 테마카페 > 디저트카페,제주특별자치도 제주시 구좌읍 송당리 1530-4
1564666436, 지금의우리, 카페, 제주특별자치도 제주시 구좌읍 중산간동로 2260, 126.784030291712, 33.4712716671209, 음식점 > 카페,제주특별자치도 제주시 구좌읍 송당리 1375-4
1154786582, 아래채, 음식점, 제주특별자치도 제주시 구좌읍 중산간동로 2231, 126.781380419946, 33.4721920697058, 음식점 > 중식,제주특별자치도 제주시 구좌읍 송당리 1318-1
653485154, 송당김밥, 음식점, 제주특별자치도 제주시 구좌읍 중산간동로 2231, 126.78137180438274, 33.472195660934005, 음식점 > 분식,제주특별자치도 제주시 구좌읍 송당리 1318-1
16258739, 앞오름돼지촌, 음식점, 제주특별자치도 제주시 구좌읍 중산간동로 2258, 126.783650376706, 33.4713341170488, 음식점 > 한식 > 육류,고기,제주특별자치도 제주시 구좌읍 송당리 1373-2
2019386393, 금송당, 카페, 제주특별자치도 제주시 구좌읍 중산간동로 2262, 126.784291537419, 33.4713424472795, 음식점 > 카페,제주특별자치도 제주시 구좌읍 송당리 1375-1
616225310, 풍림다방 클래식, 카페, 제주특별자치도 제주시 구좌읍 중산간동로 2254, 126.783578678948, 33.4716134897611, 음식점 > 카페,제주특별자치도 제주시 구좌읍 송당리 1373-1
101185382, 구좌읍 송당퐁닭&송당퐁당, 음식점, 제주특별자치도 제주시 구좌읍 중산간동로 2281-3, 126.78635943752, 33.471700359707, 음식점 > 한식 > 육류,고기 > 닭요리,제주특별자치도 제주시 구좌읍 송당리 1389-4
620513677, 디저트테이블 송당점, 카페, 제주특별자치도 제주시 구좌읍 중산간동로 2262, 126.784300197452, 33.4713208238034, 음식점 > 카페 > 테마카페 > 디저트카페,제주특별자치도 제주시 구좌읍 송당리 1375-1
159593970, 제주 알리올레, 음식점, 제주특별자치도 제주시 구좌읍 중산간동로 2285, 126.786878045459, 33.4707942366597, 음식점 > 양식,제주특별자치도 제주시 구좌읍 송당리 1398-7
245117480, 모니라이스, 음식점, 제주특별자치도 제주시 구좌읍 중산간동로 2260, 126.784030280529, 33.4712761751318, 음식점 > 간식 > 제과,베이커리,제주특별자치도 제주시 구좌읍 송당리 1375-4
1409713740, 달근달근, 카페, 제주특별자치도 제주시 구좌읍 중산간동로 2262, 126.784291537419, 33.4713424472795, 음식점 > 카페 > 테마카페 > 디저트카페,제주특별자치도 제주시 구좌읍 송당리 1375-1
262215371, 알쏭당, 음식점, 제주특별자치도 제주시 구좌읍 중산간동로 2262, 126.784292613222, 33.4713424491516, 음식점,제주특별자치도 제주시 구좌읍 송당리 1375-1
1819171437, 아이올레인포레스트, 카페, 제주특별자치도 제주시 구좌읍 덕행로 359, 126.78776465195, 33.5183679261542, 음식점 > 카페,제주특별자치도 제주시 구좌읍 행원리 2895-4
428004887, 카페더폴로, 카페, 제주특별자치도 제주시 구좌읍 월행남길 322-30, 126.780444912398, 33.524021716732, 음식점 > 카페,제주특별자치도 제주시 구좌읍 행원리 3257
27591016, 제주도의푸른밤, 음식점, 제주특별자치도 제주시 구좌읍 월행남길 96-1, 126.78918020964566, 33.54405234719918, 음식점 > 일식 > 돈까스,우동,제주특별자치도 제주시 구좌읍 월정리 1098
1993212664, 흑도니, 음식점, 제주특별자치도 서귀포시 표선면 일주동로 6291, 126.799546710327, 33.3064097559609, 음식점 > 한식 > 육류,고기,제주특별자치도 서귀포시 표선면 세화리 1540-7
1140152628, 농협은행제주수련원 해오름, 음식점, 제주특별자치도 서귀포시 표선면 일주동로 6337, 126.794785267987, 33.3056247785446, 음식점 > 한식,제주특별자치도 서귀포시 표선면 세화리 1569
21464455, 소노캄제주 연회장, 음식점, 제주특별자치도 서귀포시 표선면 일주동로 6347-17, 126.792092566306, 33.3054940743075, 음식점 > 뷔페,제주특별자치도 서귀포시 표선면 토산리 17
